index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,47540,0.0,0.0,0.0,0.0,0,0,24,0,0,-0.4,0.0
1,47640,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
2,47740,0.0,0.0,0.0,0.0,0,0,24,0,0,0.4,0.0
3,47840,0.0,0.0,0.0,0.0,0,0,24,0,0,0.4,0.0
4,47940,4.0,4.0,0.0,0.0,1052,1052,24,0,0,0.4,0.0
5,48040,44.0,44.0,13.4,13.8,1469,1462,24,0,0,2.0,0.0
6,48140,84.0,84.0,21.3,22.0,2105,2090,24,0,0,2.0,0.0
7,48240,120.0,120.0,32.4,33.2,2802,2783,24,0,0,0.7,0.0
8,48340,108.5,115.0,43.9,45.0,2656,2836,126,0,0,0.3,0.0
9,48440,119.5,119.5,46.5,49.6,2911,2982,24,0,0,2.7,0.0
10,48540,120.0,120.0,54.7,57.7,3126,3180,24,0,0,2.0,0.0
11,48640,115.0,108.5,55.6,57.3,3217,3126,16,50,0,2.3,0.0
12,48740,115.0,108.5,57.4,57.3,3487,3381,16,50,0,-0.9,0.0
13,48840,115.0,108.5,62.3,60.7,3704,3587,16,50,0,-1.0,0.0
14,48940,115.0,108.5,65.6,63.9,3918,3779,16,50,0,-4.8,0.0
15,49040,120.0,120.0,76.6,74.3,3928,3976,24,0,0,-1.5,0.0
16,49140,115.0,108.5,72.8,71.8,4031,3784,16,50,0,0.4,0.0
17,49240,115.5,115.5,74.0,71.4,3920,3884,16,50,0,-2.0,0.0
18,49340,120.0,120.0,72.9,70.5,4002,3995,24,0,0,0.6,0.0
19,49440,117.5,117.5,73.1,72.2,3806,3970,24,0,0,0.8,0.0
20,49540,118.5,118.5,76.7,78.1,3666,3876,24,0,0,0.5,0.0
21,49640,115.0,108.5,70.5,73.2,3731,3719,16,50,0,2.1,0.0
22,49740,115.0,108.5,69.0,70.2,3978,3943,16,50,0,-1.7,0.0
23,49840,111.0,112.5,72.8,72.2,3993,4158,24,0,0,-1.8,0.0
24,49940,120.0,120.0,74.9,75.1,4305,4442,24,0,0,2.1,0.0
25,50040,115.0,108.5,95.4,96.3,3994,3819,16,50,0,1.3,0.0
26,50140,115.0,108.5,80.1,78.4,4330,4157,16,50,0,-3.2,0.0
27,50240,115.0,108.5,80.8,77.2,4498,4329,16,50,0,-5.2,0.0
28,50340,115.0,108.5,82.7,78.0,4642,4474,16,50,0,-2.8,0.0
29,50440,110.5,115.5,84.2,81.3,4224,4325,24,0,0,-7.0,0.0
30,50540,117.5,117.5,89.0,87.2,4238,4163,24,0,0,0.3,0.0
31,50640,120.0,120.0,82.8,80.5,4521,4464,24,0,0,-1.4,0.0
32,50740,120.0,120.0,83.2,81.0,4703,4655,24,0,0,-0.9,0.0
33,50840,120.0,120.0,87.2,85.0,4827,4790,24,0,0,1.3,0.0
34,50940,104.0,107.0,88.8,87.1,4234,4373,28,-50,0,-0.7,0.0
35,51040,77.0,90.0,87.1,88.3,3095,3642,12,-100,0,5.8,0.0
36,51140,82.5,90.0,67.7,73.0,3222,3569,12,-100,0,3.8,0.0
37,51240,98.5,98.0,62.2,67.3,3307,3517,24,0,0,4.8,0.0
38,51340,109.0,109.0,61.0,65.5,3667,3869,24,0,0,1.3,0.0
39,51440,119.0,119.0,66.1,69.7,3982,4175,24,0,0,3.4,0.0
40,51540,120.0,120.0,77.3,80.6,4043,4220,24,0,0,3.1,0.0
41,51640,120.0,120.0,75.7,78.9,4285,4448,24,0,0,2.4,0.0
42,51740,115.5,116.5,76.5,79.0,4094,4251,24,0,0,0.9,0.0
43,51840,115.0,108.5,77.7,77.1,4262,4107,16,50,0,-1.5,0.0
44,51940,115.0,108.5,78.7,75.8,4436,4285,16,50,0,-6.4,0.0
45,52040,120.0,120.0,98.6,95.8,4219,4285,24,0,0,0.0,0.0
46,52140,120.0,120.0,84.0,82.8,4555,4610,24,0,0,0.9,0.0
47,52240,120.0,120.0,84.8,84.3,4725,4777,24,0,0,0.3,0.0
48,52340,120.0,120.0,87.0,86.6,4868,4921,24,0,0,2.8,0.0
49,52440,120.0,120.0,90.7,90.3,4978,5034,24,0,0,0.0,0.0
50,52540,115.0,117.0,98.9,98.5,4365,4548,24,0,0,3.2,0.0
51,52640,120.0,120.0,87.5,88.7,4478,4714,24,0,0,1.7,0.0
52,52740,120.0,120.0,84.7,86.9,4686,4900,24,0,0,1.3,0.0
53,52840,115.0,111.5,86.1,89.2,4398,4525,16,50,0,6.3,0.0
54,52940,115.0,108.5,84.6,86.0,4566,4537,16,50,0,0.0,0.0
55,53040,115.0,108.5,93.7,93.4,4518,4479,16,50,0,-0.8,0.0
56,53140,115.0,108.5,86.6,85.5,4737,4680,16,50,0,-1.2,0.0
57,53240,115.0,108.5,88.6,86.9,4850,4776,16,50,0,-3.3,0.0
58,53340,115.0,108.5,90.0,87.8,4825,4735,16,50,0,-3.4,0.0
59,53440,120.0,120.0,91.2,89.8,4878,5001,24,0,0,0.0,0.0
60,53540,116.0,116.0,99.4,99.8,4654,4751,16,50,0,2.5,0.0
61,53640,115.0,108.5,91.5,92.9,4603,4472,16,50,0,4.5,0.0
62,53740,115.0,108.5,87.8,87.7,4777,4629,16,50,0,-1.6,0.0
63,53840,90.0,80.5,87.8,85.0,3776,3456,48,100,0,-2.3,0.0
64,53940,90.0,77.0,78.9,72.9,3922,3450,48,100,0,-5.8,0.0
65,54040,90.0,70.5,91.0,79.8,3749,3046,32,150,0,-8.3,0.0
66,54140,90.0,66.5,75.5,62.9,3987,2974,96,200,0,-10.7,0.0
67,54240,90.0,64.0,74.8,57.0,4074,2966,96,200,0,-17.0,0.0
68,54340,90.0,64.0,75.1,54.9,4147,3035,96,200,0,-19.6,0.0
69,54440,90.0,64.0,77.0,55.8,4194,3068,96,200,0,-17.8,0.0
70,54540,90.0,64.0,84.2,60.6,4095,2793,96,200,0,-16.2,0.0
71,54640,90.0,64.0,78.4,53.8,4216,2803,96,200,0,-25.7,0.0
72,54740,90.0,70.5,77.7,51.8,4285,2985,32,150,0,-25.8,0.0
73,54840,90.0,77.0,79.9,53.4,4314,3052,48,100,0,-22.9,0.0
74,54940,90.0,77.0,80.0,55.0,4362,3145,48,100,0,-21.3,0.0
75,55040,90.0,77.0,88.8,62.2,4221,3106,48,100,0,-20.4,0.0
76,55140,90.0,77.0,81.2,57.9,4253,3139,48,100,0,-16.8,0.0
77,55240,96.0,89.5,80.4,58.7,4303,3404,16,50,0,-17.3,0.0
78,55340,106.0,99.5,80.3,61.2,4534,3671,16,50,0,-16.7,0.0
79,55440,115.0,108.5,84.0,66.5,4746,3922,16,50,0,-13.7,0.0
80,55540,90.0,77.0,91.8,74.4,3640,2748,48,100,0,-14.7,0.0
81,55640,90.0,70.5,77.6,58.4,3850,2584,112,150,0,-19.5,0.0
82,55740,90.0,68.0,73.1,49.0,3983,2418,112,150,0,-27.7,0.0
83,55840,90.0,77.0,74.2,45.1,4052,2580,48,100,0,-28.8,0.0
84,55940,90.0,77.0,74.5,45.7,4128,2731,48,100,0,-24.7,0.0
85,56040,90.0,77.0,92.6,59.1,3883,2656,48,100,0,-24.4,0.0
86,56140,90.0,77.0,77.4,50.8,4107,2877,48,100,0,-24.5,0.0
87,56240,90.0,77.0,77.2,51.5,4178,3000,48,100,0,-20.3,0.0
88,56340,90.0,77.0,77.9,52.5,4232,3114,48,100,0,-21.2,0.0
89,56440,95.0,88.5,78.4,54.0,4087,3171,16,50,0,-21.7,0.0
90,56540,105.0,98.5,84.3,60.7,4176,3353,16,50,0,-15.2,0.0
91,56640,90.0,77.0,78.7,59.2,3610,2699,48,100,0,-14.1,0.0
92,56740,90.0,77.0,71.8,54.1,3772,2867,48,100,0,-18.1,0.0
93,56840,90.0,70.5,71.0,51.8,3878,2751,112,150,0,-19.8,0.0
94,56940,90.0,61.9,71.5,50.2,3967,2549,208,216,0,-17.3,0.0
95,57040,90.0,61.9,80.0,51.1,3879,2367,208,216,0,-26.0,0.0
96,57140,90.0,61.9,73.7,44.6,4027,2431,208,216,0,-29.4,0.0
97,57240,90.0,69.9,74.9,42.9,4091,2299,80,150,0,-29.5,0.0
98,57340,90.0,68.0,75.4,41.5,4160,2301,32,150,0,-30.0,0.0
99,57440,90.0,77.0,77.3,42.6,4204,2490,48,100,0,-32.9,0.0
100,57540,90.0,77.0,84.4,48.0,4103,2549,48,100,0,-27.5,0.0
101,57640,98.0,91.5,78.9,47.5,4248,2925,16,50,0,-25.9,0.0
102,57740,108.0,101.5,78.7,51.7,4499,3234,16,50,0,-23.7,0.0
103,57840,115.0,108.5,83.2,57.7,4690,3503,16,50,0,-22.6,0.0
104,57940,99.0,92.5,85.8,62.1,4076,3094,48,100,0,-18.7,0.0
105,58040,90.0,77.0,95.1,68.4,3544,2530,48,100,0,-22.6,0.0
106,58140,90.0,77.0,74.4,51.7,3841,2834,48,100,0,-22.5,0.0
107,58240,90.0,77.0,72.7,50.4,3948,2983,48,100,0,-20.1,0.0
108,58340,90.0,77.0,72.0,52.2,3959,2991,48,100,0,-17.2,0.0
109,58440,90.0,77.0,73.7,54.1,4024,3087,48,100,0,-16.9,0.0
110,58540,90.0,69.0,80.5,60.4,3948,2752,96,200,0,-15.9,0.0
111,58640,90.0,64.0,75.7,52.9,4074,2545,96,200,0,-21.9,0.0
112,58740,90.0,64.0,75.4,48.0,4152,2578,96,200,0,-25.1,0.0
113,58840,90.0,64.0,77.2,47.9,4198,2555,96,200,0,-25.8,0.0
114,58940,22.0,-10.0,77.5,11.0,919,-1273,0,0,3,-29.4,0.0
115,59040,62.0,30.0,48.1,5.3,1644,1361,48,100,0,-14.9,0.0
116,59140,90.0,70.0,34.4,17.4,2372,1903,48,100,0,-7.6,0.0
117,59240,90.0,70.5,39.1,28.2,2582,1930,32,150,0,-8.9,0.0
118,59340,90.0,64.0,43.9,31.9,2763,1805,96,200,0,-10.8,0.0
119,59440,90.0,64.0,48.2,32.8,2928,1954,96,200,0,-16.4,0.0
120,59540,90.0,68.0,55.8,36.5,2986,2083,32,150,0,-15.2,0.0
