index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,282400,0.0,0.0,0.0,0.0,0,0,48,100,0,-0.7,0.0
1,282500,0.0,0.0,0.0,0.0,0,0,48,100,0,0.0,0.0
2,282600,0.0,0.0,0.0,0.0,0,0,48,100,0,0.0,0.0
3,282700,0.0,0.0,0.0,0.0,0,0,48,100,0,-0.3,0.0
4,282800,4.0,4.0,0.0,0.0,1060,1060,48,100,0,0.3,0.0
5,282900,44.0,44.0,10.3,10.3,1603,1603,48,100,0,0.0,0.0
6,283000,84.0,84.0,21.1,21.8,2320,2308,48,100,0,1.2,0.0
7,283100,124.0,105.0,34.2,34.8,3174,2852,48,100,0,-1.6,0.0
8,283200,127.0,109.0,47.8,46.3,3351,3014,124,50,0,-1.4,0.0
9,283300,125.0,105.0,56.1,52.7,3622,3111,48,100,0,-4.1,0.0
10,283400,141.0,137.0,66.7,62.1,3979,3755,24,0,0,0.0,0.0
11,283500,155.0,143.0,68.8,67.3,4578,4081,16,50,0,-0.6,0.0
12,283600,129.1,127.0,75.9,74.1,4226,3846,24,0,0,-4.8,0.0
13,283700,153.0,153.0,79.9,76.8,4904,4586,24,0,0,-0.8,0.0
14,283800,173.0,173.0,86.7,82.5,5577,5297,24,0,0,-3.4,0.0
15,283900,175.0,175.0,105.9,102.9,5708,5436,24,0,0,1.2,0.0
16,284000,175.0,175.0,103.7,102.2,6168,5886,24,0,0,1.4,0.0
17,284100,175.0,175.0,121.7,119.5,6265,6002,24,0,0,-4.3,0.0
18,284200,175.0,175.0,118.8,114.9,6641,6423,24,0,0,-0.3,0.0
19,284300,156.0,166.0,121.6,119.5,6441,6464,28,-50,0,-2.6,0.0
20,284400,156.0,166.0,133.0,132.0,6334,6412,28,-50,0,-0.9,0.0
21,284500,156.0,166.0,123.1,125.1,6657,6746,28,-50,0,3.6,0.0
22,284600,146.0,156.0,123.7,126.3,6613,6739,12,-100,0,3.0,0.0
23,284700,105.0,125.0,121.2,125.1,5667,6081,12,-100,0,-2.0,0.0
24,284800,105.0,125.0,114.8,118.2,5684,6205,12,-100,0,8.5,0.0
25,284900,141.0,143.0,121.2,127.7,6038,6200,24,0,0,8.7,0.0
26,285000,163.0,163.0,114.4,119.5,6680,6796,24,0,0,3.0,0.0
27,285100,175.0,175.0,122.5,125.5,7055,7180,24,0,0,0.0,0.0
28,285200,125.0,101.8,124.8,124.2,5970,5573,152,116,0,-4.8,0.0
29,285300,125.0,101.8,121.3,115.4,6032,5594,152,116,0,-4.6,0.0
30,285400,125.0,123.8,125.3,117.4,5712,5647,28,-50,0,-0.6,0.0
31,285500,111.0,125.0,114.0,109.7,5495,5762,12,-100,0,-1.8,0.0
32,285600,105.0,125.0,107.7,109.6,5445,5858,12,-100,0,6.0,0.0
33,285700,127.0,137.0,105.6,111.4,5831,6114,28,-50,0,5.3,0.0
34,285800,157.0,157.0,109.4,112.9,6438,6517,24,0,0,1.8,0.0
35,285900,175.0,175.0,128.6,131.9,6601,6660,24,0,0,2.9,0.0
36,286000,175.0,175.0,123.9,125.7,6969,7036,24,0,0,1.7,0.0
37,286100,135.0,135.0,142.8,142.7,5971,6061,152,116,0,-2.7,0.0
38,286200,125.0,101.8,125.9,122.1,5945,5478,152,116,0,-4.3,0.0
