index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,90660,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
1,90760,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
2,90860,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
3,90960,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
4,91060,4.0,4.0,0.0,0.0,1052,1052,24,0,0,0.0,0.0
5,91160,44.0,44.0,10.4,11.2,1513,1499,24,0,0,0.0,0.0
6,91260,84.0,84.0,20.4,21.2,2130,2112,28,-50,0,0.0,0.0
7,91360,91.0,90.0,29.2,31.8,2243,2278,126,0,0,0.0,0.0
8,91460,108.0,108.0,35.5,38.5,2602,2649,24,0,0,0.0,0.0
9,91560,118.0,118.0,42.1,44.6,3018,3057,24,0,0,0.0,0.0
10,91660,120.0,120.0,54.6,57.3,3207,3230,24,0,0,0.0,0.0
11,91760,120.0,120.0,55.5,57.5,3524,3543,24,0,0,0.0,0.0
12,91860,120.0,120.0,61.2,62.7,3761,3780,24,0,0,0.0,0.0
13,91960,111.0,102.0,64.5,65.7,3792,3600,16,50,0,0.0,0.0
14,92060,105.0,106.0,76.9,75.4,3718,3693,24,0,0,0.0,0.0
15,92160,120.0,120.0,77.4,76.2,4047,4016,24,0,0,0.0,0.0
16,92260,120.0,120.0,74.7,74.1,4307,4273,24,0,0,0.0,0.0
17,92360,120.0,120.0,77.0,76.4,4499,4468,24,0,0,0.0,0.0
18,92460,96.0,96.0,81.4,80.6,4132,4108,24,0,0,0.0,0.0
19,92560,103.0,103.0,79.4,78.3,4317,4303,24,0,0,0.0,0.0
20,92660,113.0,113.0,87.1,86.4,4414,4399,24,0,0,0.0,0.0
21,92760,120.0,120.0,82.4,82.1,4729,4712,24,0,0,0.0,0.0
