index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
49,52960,131.4,75.6,149.8,113.7,6677,4817,48,100,1,-26.3,38.5
50,53060,130.8,76.2,130.9,97.5,6860,4882,48,100,1,-30.1,38.5
51,53160,131.7,75.3,125.3,91.6,6961,4854,48,100,1,-25.7,38.5
52,53260,130.7,76.3,125.8,90.2,6963,4807,48,100,1,-30.6,38.5
53,53360,131.1,75.9,126.0,89.6,6991,4740,48,100,1,-28.7,38.5
54,53460,129.4,77.6,150.4,105.2,6632,4470,48,100,1,-37.1,38.5
55,53560,130.3,76.7,129.9,88.9,6859,4569,48,100,1,-32.7,38.5
56,53660,129.6,77.4,125.3,85.6,6918,4568,48,100,1,-36.5,38.5
57,53760,130.8,76.2,125.0,83.7,6959,4532,112,150,1,-38.6,38.5
58,53860,132.2,74.8,126.0,83.7,6989,4463,112,150,1,-37.4,38.5
59,53960,133.0,74.0,150.0,97.0,6690,4211,96,200,1,-39.2,38.5
60,54060,133.4,73.6,130.8,84.0,6900,4286,96,200,1,-37.1,38.5
61,54160,132.0,75.0,126.4,80.6,6955,4305,96,200,1,-44.4,38.5
62,54260,129.2,77.8,126.6,79.6,6918,4331,48,100,1,-38.8,38.5
63,54360,128.8,78.2,125.4,79.3,6935,4325,48,100,1,-40.3,38.5
64,54460,128.5,78.5,150.3,93.3,6580,4118,48,100,1,-41.6,38.5
65,54560,128.8,78.2,128.8,80.8,6808,4230,48,100,1,-40.0,38.5
66,54660,129.2,77.8,125.9,78.4,6856,4246,48,100,1,-38.3,38.5
67,54760,129.2,77.8,124.1,78.7,6892,4238,48,100,1,-38.3,38.5
68,54860,128.4,78.6,125.2,78.5,6883,4246,48,100,1,-42.0,38.5
69,54960,126.0,81.0,147.2,92.3,6530,4087,24,0,1,-35.0,38.5
70,55060,124.6,82.4,127.8,81.1,6695,4214,24,0,1,-41.7,38.5
71,55160,125.1,81.9,123.0,78.4,6762,4253,24,0,1,-38.4,38.5
72,55260,124.7,82.3,122.6,78.5,6763,4269,24,0,1,-40.7,38.5
73,55360,124.9,82.1,123.2,78.6,6770,4280,24,0,1,-39.7,38.5
74,55460,126.3,80.7,145.6,93.4,6471,4056,24,0,1,-32.7,38.5
75,55560,125.4,81.6,125.8,80.8,6660,4203,24,0,1,-37.4,38.5
76,55660,124.9,82.1,122.2,78.4,6702,4248,24,0,1,-39.6,38.5
77,55760,125.6,81.4,121.4,77.8,6736,4268,24,0,1,-36.1,38.5
78,55860,124.8,82.2,122.7,79.1,6715,4273,24,0,1,-40.1,38.5
79,55960,125.7,81.3,144.7,92.8,6421,4081,24,0,1,-35.9,38.5
80,56060,125.5,81.5,125.8,80.7,6608,4211,24,0,1,-36.8,38.5
81,56160,126.0,81.0,121.6,78.2,6678,4246,24,0,1,-34.4,38.5
82,56260,125.2,81.8,121.7,78.9,6683,4259,24,0,1,-38.0,38.5
83,56360,126.2,94.9,122.1,78.6,6704,4462,24,0,1,-35.1,38.5
84,56460,142.8,131.9,144.6,97.0,6638,4826,24,0,1,-34.7,38.5
85,56560,160.0,160.0,127.7,90.8,7168,5542,24,0,0,-26.0,0.0
86,56660,160.0,160.0,127.9,96.1,7325,5806,24,0,0,-24.9,0.0
87,56760,160.0,160.0,131.5,102.2,7432,6033,24,0,0,-26.9,0.0
88,56860,160.0,160.0,134.1,107.7,7530,6236,24,0,0,-20.2,0.0
89,56960,132.4,148.1,162.4,132.9,6694,5926,12,-100,0,-25.2,0.0
90,57060,122.1,142.2,138.0,116.0,6709,6147,12,-100,0,-12.3,0.0
91,57160,122.2,142.2,127.7,113.4,6788,6318,12,-100,0,-13.3,0.0
92,57260,122.0,142.0,125.6,115.2,6786,6429,12,-100,0,-2.8,0.0
93,57360,122.0,142.0,123.6,116.8,6798,6541,12,-100,0,-4.4,0.0
94,57460,122.0,142.0,147.8,141.5,6439,6306,12,-100,0,-4.5,0.0
95,57560,127.4,145.1,128.8,123.0,6675,6640,12,-100,0,-6.2,0.0
96,57660,103.4,133.4,123.0,120.5,6227,6554,4,-150,0,0.0,0.0
97,57760,118.4,139.8,117.9,119.3,6409,6724,12,-100,0,2.9,0.0
98,57860,122.0,142.0,117.1,121.0,6478,6831,12,-100,0,9.3,0.0
99,57960,122.0,142.0,140.3,145.2,6170,6586,12,-100,0,1.9,0.0
100,58060,142.0,152.0,122.1,127.9,6633,6977,24,0,0,4.5,0.0
101,58160,160.0,159.9,121.3,125.9,7043,7259,24,0,0,4.0,0.0
102,58260,160.0,160.0,126.3,129.1,7157,7379,24,0,0,5.4,0.0
103,58360,148.8,136.7,128.8,131.3,7063,6973,56,50,0,2.4,0.0
104,58460,142.7,122.9,155.4,151.7,6653,6423,48,100,0,-6.0,0.0
105,58560,142.2,122.1,133.1,127.2,6926,6646,48,100,0,-8.1,0.0
106,58660,144.2,126.2,129.9,121.2,7045,6763,16,50,0,-4.7,0.0
107,58760,149.6,138.4,129.1,122.8,7209,6938,16,50,0,-0.6,0.0
108,58860,151.2,141.9,130.7,125.2,7263,6925,24,0,0,-7.5,0.0
109,58960,159.8,159.8,156.5,150.5,7134,6937,24,0,0,-1.9,0.0
110,59060,160.0,160.0,139.3,134.2,7420,7238,24,0,0,-8.9,0.0
111,59160,150.0,153.5,136.7,130.9,7354,7309,25,-116,0,-1.8,0.0
112,59260,159.7,159.8,136.4,133.5,7577,7482,24,0,0,-1.6,0.0
113,59360,160.0,160.0,133.5,134.1,7741,7607,24,0,0,-0.3,0.0
114,59460,160.0,160.0,163.6,162.1,7435,7328,24,0,0,-1.7,0.0
115,59560,160.0,160.0,145.3,141.7,7703,7634,24,0,0,-1.6,0.0
116,59660,160.0,160.0,142.9,140.2,7809,7748,24,0,0,1.7,0.0
117,59760,160.0,160.0,142.0,140.9,7910,7838,24,0,0,-2.9,0.0
118,59860,160.0,160.0,144.4,142.0,7958,7912,24,0,0,-4.1,0.0
119,59960,160.0,160.0,173.5,169.3,7618,7611,24,0,0,-1.8,0.0
120,60060,123.3,103.7,151.1,146.8,7137,6713,96,200,1,-4.7,38.5
121,60160,126.8,60.4,140.6,130.1,7174,5768,192,300,1,-8.5,38.5
122,60260,135.8,71.2,136.1,117.2,7303,5765,128,350,1,-25.3,38.5
123,60360,55.0,20.0,131.0,106.6,5623,4534,0,0,3,-23.0,0.0
124,60460,55.0,20.0,136.2,107.6,5174,4094,0,0,3,-17.5,0.0
125,60560,55.0,20.0,107.4,84.2,5213,4018,0,0,3,-19.8,0.0
126,60660,35.0,-20.0,97.1,27.3,4665,-1653,0,0,3,-17.4,0.0
127,60760,35.0,-20.0,87.4,3.4,4500,-1542,0,0,3,-59.4,0.0
128,60860,35.0,-20.0,81.6,-11.2,4323,-1432,0,0,3,-83.6,0.0
129,60960,71.0,32.0,92.9,2.1,4466,1447,48,100,1,-66.2,38.5
130,61060,111.0,72.0,82.5,16.9,5116,1975,24,0,1,-45.9,38.5
131,61160,117.0,90.0,85.6,29.9,5311,2340,6,-200,1,-43.5,38.5
132,61260,86.1,98.7,90.1,38.9,4822,2640,3,-300,1,-43.1,38.5
133,61360,40.6,86.6,84.9,44.6,3967,2599,0,0,1,-32.2,38.5
134,61460,55.0,20.0,89.9,48.3,3904,1238,0,0,3,-32.8,0.0
135,61560,55.0,20.0,73.6,31.1,3979,1362,0,0,3,-35.5,0.0
136,61660,55.0,20.0,69.1,25.7,3954,1388,0,0,3,-45.4,0.0
137,61760,35.0,-20.0,67.2,7.3,3472,-1379,0,0,3,-38.9,0.0
138,61860,35.0,-20.0,61.6,-5.8,3393,-1319,0,0,3,-60.0,0.0
139,61960,35.0,-20.0,68.9,-16.9,3161,-1223,0,0,3,-68.7,0.0
140,62060,49.9,28.0,59.2,-0.7,3361,1423,3,-300,0,-57.8,0.0
141,62160,45.9,68.0,57.2,14.3,3266,1942,3,-300,0,-30.5,0.0
142,62260,62.7,108.0,56.4,27.7,3455,2609,7,-250,0,-19.2,0.0
143,62360,92.3,128.5,58.0,39.9,3891,3135,4,-150,0,-13.7,0.0
144,62460,20.0,55.0,73.3,58.1,2314,1746,0,0,3,-10.8,0.0
145,62560,20.0,55.0,53.4,42.4,2348,1967,0,0,3,-7.9,0.0
146,62660,20.0,55.0,44.2,37.0,2321,2112,0,0,3,-10.6,0.0
147,62760,-20.0,35.0,9.2,35.2,-1379,1813,0,0,3,-2.9,0.0
148,62860,-20.0,35.0,1.4,32.4,-1425,1852,0,0,3,31.1,0.0
149,62960,-20.0,35.0,-13.8,35.5,-1302,1822,0,0,3,41.2,0.0
