index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,36540,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
1,36640,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
2,36740,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
3,36840,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
4,36940,4.0,4.0,0.0,0.0,1052,1052,24,0,0,0.0,0.0
5,37040,44.0,44.0,10.9,11.4,1506,1497,24,0,0,-1.0,0.0
6,37140,84.0,84.0,20.7,21.3,2126,2111,24,0,0,-0.3,0.0
7,37240,115.7,112.0,32.6,33.3,2723,2646,124,50,0,0.3,0.0
8,37340,122.7,121.7,42.3,42.6,3082,3007,24,0,0,0.0,0.0
9,37440,130.0,130.0,51.6,51.2,3458,3405,24,0,0,0.9,0.0
10,37540,121.0,112.0,63.0,63.1,3455,3250,16,50,0,0.0,0.0
11,37640,127.0,127.0,62.1,60.9,3818,3747,24,0,0,-1.5,0.0
12,37740,121.0,112.0,65.3,63.7,3965,3726,16,50,0,-2.0,0.0
13,37840,121.0,112.0,70.5,67.2,4168,3915,16,50,0,-1.6,0.0
14,37940,121.0,112.0,73.5,69.9,4376,4099,16,50,0,-3.6,0.0
15,38040,130.0,130.0,95.2,91.5,4337,4220,24,0,0,-2.5,0.0
16,38140,130.0,130.0,83.3,80.6,4701,4584,24,0,0,-3.3,0.0
17,38240,130.0,130.0,85.3,83.4,4906,4792,24,0,0,-4.5,0.0
18,38340,130.0,130.0,88.3,86.1,5085,4985,24,0,0,-2.0,0.0
19,38440,130.0,130.0,93.0,90.7,5223,5137,24,0,0,-4.3,0.0
20,38540,130.0,130.0,103.9,101.7,5173,5099,24,0,0,-2.7,0.0
21,38640,130.0,130.0,98.7,96.8,5389,5322,24,0,0,-1.6,0.0
22,38740,130.0,130.0,98.7,97.3,5546,5482,24,0,0,-3.7,0.0
23,38840,130.0,130.0,102.5,101.1,5646,5590,24,0,0,0.0,0.0
24,38940,130.0,130.0,103.8,102.1,5764,5720,24,0,0,-1.7,0.0
25,39040,116.0,119.0,116.9,114.6,5353,5382,8,-50,0,2.5,0.0
26,39140,82.0,100.0,104.7,103.1,4907,5203,12,-100,0,2.4,0.0
27,39240,94.0,103.0,98.6,99.8,5030,5264,28,-50,0,1.6,0.0
28,39340,90.0,102.0,93.8,97.7,4927,5275,28,-50,0,3.7,0.0
29,39440,93.0,102.0,92.7,98.2,4902,5225,28,-50,0,2.2,0.0
30,39540,112.0,112.0,97.5,105.1,5061,5188,24,0,0,9.8,0.0
31,39640,122.0,122.0,93.8,98.9,5347,5472,24,0,0,3.3,0.0
32,39740,130.0,130.0,96.8,99.6,5569,5703,24,0,0,3.4,0.0
33,39840,121.0,112.0,101.8,104.3,5503,5473,16,50,0,3.0,0.0
34,39940,121.0,112.0,101.9,103.2,5595,5528,16,50,0,0.0,0.0
35,40040,103.0,94.0,126.3,125.6,4944,4854,48,100,0,-0.9,0.0
36,40140,100.0,82.0,102.3,99.7,5137,4844,48,100,0,-6.1,0.0
37,40240,102.0,93.0,98.1,93.4,5205,4997,16,50,0,-3.0,0.0
38,40340,107.0,98.0,96.5,91.3,5307,5043,16,50,0,-0.7,0.0
39,40440,117.0,117.0,98.5,93.7,5452,5324,24,0,0,-2.9,0.0
40,40540,127.0,127.0,108.8,105.7,5465,5339,24,0,0,3.4,0.0
41,40640,123.0,124.0,101.9,100.8,5507,5377,24,0,0,-9.5,0.0
42,40740,130.0,130.0,101.8,99.2,5728,5616,24,0,0,-2.5,0.0
43,40840,130.0,130.0,105.9,103.3,5809,5708,24,0,0,-2.6,0.0
44,40940,130.0,130.0,107.5,104.7,5906,5821,24,0,0,1.6,0.0
45,41040,130.0,130.0,119.9,117.7,5750,5672,24,0,0,-3.7,0.0
46,41140,115.1,120.1,110.7,108.1,5686,5701,28,-50,0,1.9,0.0
47,41240,82.0,100.0,106.9,106.0,5107,5385,12,-100,0,-2.9,0.0
48,41340,82.0,100.0,99.5,101.7,5095,5420,12,-100,0,4.1,0.0
49,41440,86.0,100.0,97.0,101.7,5072,5413,8,-50,0,8.4,0.0
50,41540,111.0,111.0,104.3,109.5,5233,5352,24,0,0,3.3,0.0
51,41640,121.0,121.0,99.5,102.6,5496,5621,24,0,0,0.7,0.0
52,41740,130.0,130.0,100.8,103.1,5722,5844,24,0,0,-0.6,0.0
53,41840,121.0,118.0,105.3,107.2,5648,5714,16,50,0,5.4,0.0
54,41940,100.0,82.0,105.3,105.6,5336,5117,48,100,0,-1.3,0.0
55,42040,82.0,28.0,122.8,117.1,4625,3743,192,300,0,-2.4,0.0
56,42140,82.0,12.0,96.7,84.4,4828,3517,128,350,0,-14.9,0.0
57,42240,82.0,14.0,91.7,71.8,4823,3343,128,350,0,-27.0,0.0
58,42340,82.0,12.0,89.5,63.6,4808,3138,128,350,0,-28.4,0.0
59,42440,75.0,5.0,89.5,59.2,4652,2828,128,350,0,-31.8,0.0
60,42540,80.0,10.0,94.9,58.0,4503,2600,128,350,0,-31.0,0.0
61,42640,82.0,28.0,86.8,50.8,4589,2754,192,300,0,-30.7,0.0
62,42740,87.0,48.0,84.5,49.5,4671,2939,96,200,0,-32.5,0.0
63,42840,94.0,58.0,86.1,52.8,4771,3046,96,200,0,-25.9,0.0
64,42940,100.0,82.0,86.8,55.4,4897,3380,48,100,0,-28.7,0.0
65,43040,100.0,82.0,97.9,65.3,4731,3321,48,100,0,-24.6,0.0
66,43140,105.0,96.0,89.8,62.0,4937,3656,16,50,0,-25.0,0.0
