index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
35,51240,82.0,100.0,118.7,120.0,5289,5423,12,-100,0,1.5,0.0
36,51340,82.0,100.0,100.4,103.7,5390,5577,12,-100,0,4.0,0.0
37,51440,82.0,100.0,97.7,102.3,5322,5581,12,-100,0,6.0,0.0
38,51540,97.0,106.0,95.8,101.0,5484,5664,28,-50,0,6.7,0.0
39,51640,116.0,116.0,98.8,102.9,5745,5780,24,0,0,4.3,0.0
40,51740,126.0,126.0,115.8,119.0,5671,5698,24,0,0,2.6,0.0
41,51840,136.0,136.0,107.0,109.6,6014,6033,24,0,0,4.3,0.0
42,51940,140.0,140.0,106.8,109.4,6230,6235,24,0,0,3.7,0.0
43,52040,134.0,134.0,126.6,129.0,6008,6005,16,50,0,1.8,0.0
44,52140,131.0,122.0,114.7,116.0,6138,5992,16,50,0,5.1,0.0
45,52240,131.0,122.0,127.9,128.3,5965,5778,16,50,0,-1.3,0.0
46,52340,131.0,122.0,113.0,111.9,6215,6004,16,50,0,-1.2,0.0
47,52440,131.0,122.0,113.2,111.4,6305,6066,16,50,0,-4.3,0.0
48,52540,100.0,88.0,113.4,110.8,5826,5513,48,100,0,-1.5,0.0
49,52640,100.0,84.0,110.5,105.6,5794,5329,16,50,0,-5.4,0.0
50,52740,111.0,102.0,120.7,113.7,5701,5333,16,50,0,-4.1,0.0
51,52840,121.0,112.0,107.3,102.8,6014,5600,16,50,0,-6.7,0.0
52,52940,103.0,94.0,107.1,102.3,5764,5330,48,100,0,-1.1,0.0
53,53040,100.0,64.0,105.5,100.2,5704,4746,96,200,0,-6.7,0.0
54,53140,95.0,50.0,102.8,91.3,5619,4433,64,250,0,-14.3,0.0
55,53240,86.0,32.0,114.1,92.5,5158,3767,192,300,0,-15.9,0.0
56,53340,82.0,19.0,97.5,74.1,5195,3482,128,350,0,-21.1,0.0
57,53440,82.0,19.0,94.1,66.6,5169,3303,128,350,0,-26.8,0.0
58,53540,85.0,31.0,91.6,61.4,5187,3305,208,216,0,-30.6,0.0
59,53640,86.0,32.0,92.3,59.7,5160,3170,192,300,0,-30.8,0.0
60,53740,92.0,47.0,103.3,65.1,5000,3137,64,250,0,-25.5,0.0
61,53840,95.0,50.0,92.2,59.5,5155,3153,64,250,0,-25.7,0.0
62,53940,100.0,64.0,89.8,58.7,5288,3350,96,200,0,-25.6,0.0
63,54040,100.0,77.0,103.2,68.2,5146,3416,48,100,0,-30.5,0.0
64,54140,100.0,82.0,93.2,63.1,5286,3626,48,100,0,-24.9,0.0
65,54240,106.0,97.0,104.6,73.7,5185,3745,16,50,0,-23.2,0.0
66,54340,116.0,107.0,93.1,68.4,5461,4047,16,50,0,-17.0,0.0
67,54440,100.0,82.0,93.4,69.5,5242,3711,48,100,0,-24.1,0.0
68,54540,100.0,82.0,91.7,67.4,5300,3807,48,100,0,-24.5,0.0
69,54640,100.0,67.0,92.8,67.1,5326,3550,96,200,0,-19.8,0.0
70,54740,100.0,64.0,104.1,72.6,5144,3370,96,200,0,-23.5,0.0
71,54840,100.0,64.0,93.6,64.2,5289,3460,96,200,0,-25.6,0.0
72,54940,100.0,64.0,91.5,62.2,5355,3490,96,200,0,-27.5,0.0
73,55040,100.0,64.0,93.0,62.5,5375,3496,96,200,0,-27.2,0.0
74,55140,100.0,64.0,92.9,62.0,5413,3511,96,200,0,-23.8,0.0
75,55240,100.0,64.0,106.6,71.1,5194,3305,96,200,0,-28.2,0.0
76,55340,99.1,59.1,94.3,62.4,5309,3280,96,200,0,-28.1,0.0
77,55440,100.0,73.0,93.3,61.0,5366,3504,80,150,0,-26.0,0.0
78,55540,88.0,49.1,92.1,60.6,5178,3094,192,300,0,-29.3,0.0
79,55640,91.6,52.7,91.4,57.7,5195,3044,208,216,0,-30.4,0.0
80,55740,92.6,59.7,100.5,61.2,4982,2974,80,150,0,-27.3,0.0
81,55840,92.0,39.7,89.0,53.0,5061,2619,64,250,0,-30.4,0.0
82,55940,100.0,61.0,86.8,50.0,5236,2898,96,200,0,-31.9,0.0
83,56040,100.0,81.0,100.7,59.0,5102,3119,48,100,0,-29.8,0.0
84,56140,100.0,82.0,90.7,56.3,5254,3289,48,100,0,-29.2,0.0
85,56240,100.0,82.0,104.7,66.4,5044,3236,48,100,0,-27.9,0.0
86,56340,100.0,82.0,93.0,60.3,5203,3411,48,100,0,-21.8,0.0
87,56440,100.0,82.0,92.5,61.7,5248,3499,48,100,0,-20.4,0.0
88,56540,100.0,82.0,91.4,62.7,5303,3587,48,100,0,-26.2,0.0
89,56640,100.0,82.0,93.0,64.9,5321,3652,48,100,0,-23.2,0.0
90,56740,100.0,82.0,104.6,73.7,5133,3570,48,100,0,-22.8,0.0
91,56840,100.0,82.0,94.3,67.3,5274,3713,48,100,0,-25.1,0.0
92,56940,100.0,86.0,93.3,66.8,5320,3846,16,50,0,-18.9,0.0
93,57040,100.0,64.0,94.4,67.2,5336,3492,96,200,0,-22.1,0.0
94,57140,95.0,50.0,92.7,63.3,5287,3257,64,250,0,-27.8,0.0
95,57240,95.0,50.0,104.1,67.7,5078,3095,64,250,0,-27.4,0.0
96,57340,95.0,50.0,93.1,58.8,5206,3146,64,250,0,-32.1,0.0
97,57440,95.0,50.0,94.0,57.8,5192,3092,64,250,0,-31.7,0.0
98,57540,100.0,64.0,93.5,57.3,5282,3280,96,200,0,-31.4,0.0
99,57640,97.0,60.0,94.5,59.8,5232,3164,96,200,0,-30.4,0.0
100,57740,100.0,64.0,105.6,66.6,5079,3100,96,200,0,-27.8,0.0
101,57840,100.0,72.0,94.6,59.9,5225,3276,32,150,0,-32.4,0.0
102,57940,100.0,77.0,92.9,59.1,5279,3376,48,100,0,-27.4,0.0
103,58040,100.0,82.0,105.6,68.6,5132,3344,48,100,0,-32.5,0.0
104,58140,100.0,70.0,94.2,62.3,5282,3305,96,200,0,-26.1,0.0
105,58240,100.0,73.0,106.3,70.0,5083,3201,32,150,0,-24.2,0.0
106,58340,100.0,82.0,94.3,62.0,5239,3490,48,100,0,-28.3,0.0
107,58440,100.0,82.0,93.2,62.9,5287,3552,48,100,0,-24.8,0.0
108,58540,100.0,82.0,91.9,63.6,5340,3639,48,100,0,-24.1,0.0
109,58640,100.0,82.0,93.2,65.7,5362,3680,48,100,0,-23.7,0.0
110,58740,108.0,99.0,105.2,75.2,5282,3842,16,50,0,-19.0,0.0
111,58840,118.0,118.0,96.1,71.7,5563,4320,24,0,0,-19.5,0.0
112,58940,128.0,128.0,96.6,75.8,5818,4642,24,0,0,-17.7,0.0
113,59040,138.0,138.0,101.5,82.4,6051,4955,24,0,0,-20.2,0.0
114,59140,92.0,100.0,104.5,86.5,5333,4452,12,-100,0,-15.4,0.0
115,59240,80.0,100.0,113.7,95.5,4809,4340,12,-100,0,-11.6,0.0
116,59340,81.0,98.0,94.4,83.7,4871,4471,20,-50,0,-8.2,0.0
117,59440,73.0,100.0,90.7,83.6,4659,4535,4,-150,0,-6.5,0.0
118,59540,68.0,100.0,86.7,82.6,4522,4632,4,-150,0,0.3,0.0
119,59640,68.0,100.0,85.0,84.6,4430,4689,4,-150,0,2.1,0.0
120,59740,73.0,100.0,92.8,96.2,4270,4548,4,-150,0,3.4,0.0
121,59840,73.0,100.0,82.4,87.2,4335,4709,4,-150,0,4.9,0.0
122,59940,82.0,100.0,79.9,85.4,4481,4801,12,-100,0,7.2,0.0
123,60040,94.0,102.0,90.6,98.9,4499,4676,24,0,0,9.3,0.0
124,60140,113.0,113.0,82.8,89.1,4939,5012,24,0,0,1.8,0.0
125,60240,123.0,114.0,98.0,101.8,4969,4893,16,50,0,3.8,0.0
126,60340,100.0,82.0,89.3,90.9,4803,4541,48,100,0,-1.0,0.0
127,60440,100.0,82.0,87.4,86.3,4886,4568,48,100,0,-0.4,0.0
128,60540,100.0,82.0,86.1,83.2,4969,4594,48,100,0,-3.2,0.0
129,60640,100.0,82.0,88.1,83.6,5009,4583,48,100,0,-2.5,0.0
130,60740,100.0,73.0,100.6,93.8,4833,4186,32,150,0,-6.8,0.0
131,60840,100.0,73.0,90.7,81.8,4987,4269,32,150,0,-9.4,0.0
132,60940,100.0,73.0,89.0,78.2,5061,4257,32,150,0,-10.0,0.0
133,61040,100.0,82.0,90.7,79.1,5085,4345,48,100,0,-11.6,0.0
134,61140,100.0,82.0,90.4,78.4,5138,4344,48,100,0,-11.9,0.0
135,61240,108.0,109.0,104.6,90.8,5012,4536,24,0,0,-7.8,0.0
136,61340,119.0,119.0,92.7,83.9,5384,4888,24,0,0,-4.6,0.0
137,61440,129.0,129.0,95.2,87.8,5632,5157,24,0,0,-5.5,0.0
138,61540,110.0,119.0,98.2,91.5,5408,5129,12,-100,0,-6.6,0.0
139,61640,82.0,100.0,96.6,92.2,4921,4863,12,-100,0,-3.2,0.0
140,61740,82.0,100.0,103.1,101.2,4703,4720,12,-100,0,-1.9,0.0
141,61840,73.0,100.0,88.9,89.7,4629,4865,4,-150,0,-0.8,0.0
142,61940,73.0,100.0,83.4,86.7,4587,4901,4,-150,0,6.5,0.0
143,62040,85.0,102.0,94.9,101.0,4495,4721,20,-50,0,3.9,0.0
144,62140,94.0,103.0,84.2,90.1,4674,4882,28,-50,0,2.1,0.0
145,62240,104.0,113.0,94.6,100.6,4676,4896,28,-50,0,5.3,0.0
146,62340,89.0,100.0,85.3,90.6,4580,4858,12,-100,0,1.9,0.0
147,62440,80.0,100.0,83.5,89.5,4433,4909,12,-100,0,2.9,0.0
148,62540,82.0,100.0,80.6,88.2,4454,4983,12,-100,0,8.3,0.0
149,62640,109.0,109.0,81.0,89.8,4870,5122,24,0,0,8.4,0.0
150,62740,119.0,119.0,95.5,103.8,4898,5111,24,0,0,5.7,0.0
151,62840,129.0,120.0,89.8,95.5,5258,5315,16,50,0,7.2,0.0
152,62940,100.0,82.0,90.6,94.4,4897,4755,48,100,0,0.0,0.0
153,63040,100.0,82.0,89.7,90.7,4957,4749,48,100,0,-2.8,0.0
154,63140,100.0,82.0,88.4,87.0,5029,4742,48,100,0,-4.2,0.0
155,63240,100.0,82.0,101.7,97.7,4840,4486,48,100,0,-2.3,0.0
156,63340,100.0,82.0,90.1,85.6,5012,4596,48,100,0,-3.6,0.0
157,63440,106.0,97.0,90.3,84.8,5145,4809,16,50,0,-2.6,0.0
158,63540,100.0,88.0,91.0,85.3,5078,4653,48,100,0,-3.0,0.0
159,63640,100.0,82.0,91.7,85.3,5112,4539,48,100,0,-5.1,0.0
160,63740,86.0,44.0,100.2,91.5,4723,3645,192,300,0,-9.7,0.0
161,63840,84.6,30.0,89.0,73.1,4800,3387,192,300,0,-15.8,0.0
162,63940,85.0,31.0,85.4,63.7,4815,3244,144,200,0,-20.6,0.0
163,64040,95.0,59.0,97.1,69.8,4797,3435,144,200,0,-20.6,0.0
164,64140,88.0,52.0,88.2,64.1,4775,3321,128,350,0,-18.7,0.0
165,64240,72.0,23.0,96.0,66.6,4270,2557,0,0,0,-25.2,0.0
166,64340,82.0,19.0,81.3,51.3,4517,2479,128,350,0,-27.5,0.0
167,64440,82.0,19.0,79.9,46.5,4540,2366,128,350,0,-30.5,0.0
168,64540,82.0,19.0,78.9,43.2,4566,2278,128,350,0,-34.5,0.0
169,64640,87.0,36.0,80.2,42.6,4641,2436,64,250,0,-33.4,0.0
170,64740,97.0,63.0,90.7,49.7,4626,2663,32,150,0,-29.2,0.0
171,64840,100.0,82.0,81.7,48.6,4849,3053,48,100,0,-26.2,0.0
172,64940,100.0,82.0,82.4,52.5,4932,3162,48,100,0,-22.4,0.0
173,65040,110.0,101.0,85.1,57.1,5130,3541,16,50,0,-20.9,0.0
174,65140,120.0,120.0,86.9,62.1,5350,3977,24,0,0,-19.4,0.0
175,65240,130.0,130.0,104.7,79.3,5351,4121,24,0,0,-13.8,0.0
176,65340,140.0,140.0,96.2,75.5,5762,4587,24,0,0,-15.3,0.0
177,65440,95.0,102.0,98.5,79.2,5068,4131,28,-50,0,-15.2,0.0
178,65540,112.0,112.0,95.0,77.1,5372,4399,24,0,0,-14.9,0.0
179,65640,122.0,122.0,96.1,79.6,5592,4688,24,0,0,-13.2,0.0
180,65740,100.0,82.0,111.1,92.5,5018,3906,48,100,0,-15.0,0.0
181,65840,86.3,57.2,95.6,76.0,4953,3582,208,216,0,-19.2,0.0
182,65940,82.0,19.0,90.0,66.0,4910,2891,128,350,0,-16.6,0.0
183,66040,82.0,19.0,99.0,64.5,4743,2684,128,350,0,-26.3,0.0
184,66140,74.0,59.0,84.5,54.3,4591,3217,16,50,0,-26.6,0.0
185,66240,90.0,79.0,93.6,64.7,4586,3341,0,0,0,-18.4,0.0
186,66340,80.0,69.0,83.4,60.1,4480,3235,0,0,0,-17.7,0.0
187,66440,55.0,20.0,78.4,55.4,4036,2462,0,0,3,-22.9,0.0
188,66540,35.0,-20.0,72.2,15.9,3693,-1497,0,0,3,-23.4,0.0
189,66640,43.0,4.0,66.9,-4.0,3691,1103,16,50,0,-76.1,0.0
190,66740,32.0,32.0,33.2,4.8,924,1401,144,200,0,-2.6,0.0
191,66840,72.0,32.0,21.5,16.5,1701,1260,144,200,0,0.5,0.0
192,66940,82.0,19.0,25.6,19.7,2045,1024,128,350,0,-7.3,0.0
193,67040,82.0,19.0,31.1,18.0,2244,1045,128,350,0,-15.4,0.0
194,67140,82.0,19.0,34.2,17.0,2451,1065,128,350,0,-14.8,0.0
195,67240,84.0,27.0,42.6,19.3,2570,1136,192,300,0,-19.1,0.0
196,67340,86.0,32.0,41.2,18.6,2836,1271,192,300,0,-19.8,0.0
197,67440,86.0,32.0,43.6,21.0,3025,1304,192,300,0,-22.2,0.0
198,67540,94.0,49.0,47.1,21.8,3303,1603,64,250,0,-22.6,0.0
199,67640,100.0,72.0,52.5,26.2,3549,1991,112,150,0,-20.9,0.0
200,67740,100.0,78.0,64.0,35.0,3584,2085,48,100,0,-19.7,0.0
201,67840,100.0,82.0,61.0,36.5,3813,2348,48,100,0,-20.4,0.0
202,67940,100.0,69.0,62.4,38.8,3989,2235,32,150,0,-21.1,0.0
203,68040,100.0,82.0,76.7,46.0,3968,2456,48,100,0,-22.9,0.0
204,68140,100.0,82.0,71.0,43.8,4174,2672,48,100,0,-20.7,0.0
205,68240,100.0,82.0,81.7,52.3,4122,2712,48,100,0,-19.9,0.0
206,68340,100.0,82.0,73.1,48.6,4350,2920,48,100,0,-19.2,0.0
207,68440,100.0,82.0,74.0,51.0,4473,3052,48,100,0,-18.2,0.0
208,68540,102.0,90.0,75.1,52.9,4613,3264,16,50,0,-17.7,0.0
209,68640,102.0,90.0,78.1,56.6,4680,3332,16,50,0,-16.7,0.0
210,68740,112.0,103.0,89.7,67.0,4735,3516,16,50,0,-15.8,0.0
211,68840,122.0,113.0,84.1,64.5,5090,3888,16,50,0,-12.9,0.0
212,68940,131.0,122.0,87.6,69.1,5366,4201,16,50,0,-13.5,0.0
213,69040,131.0,122.0,93.8,75.4,5491,4373,16,50,0,-16.6,0.0
214,69140,100.0,86.0,95.1,78.1,5092,3916,48,100,0,-18.7,0.0
215,69240,100.0,82.0,104.3,82.8,4929,3761,48,100,0,-13.9,0.0
216,69340,100.0,64.0,90.5,70.7,5123,3585,96,200,0,-19.4,0.0
217,69440,95.0,50.0,90.4,65.8,5064,3340,64,250,0,-20.7,0.0
218,69540,85.6,31.6,88.0,60.8,4923,2949,192,300,0,-22.6,0.0
219,69640,86.0,32.0,86.7,55.9,4939,2885,192,300,0,-26.4,0.0
220,69740,86.0,32.0,95.8,58.7,4755,2697,192,300,0,-27.9,0.0
221,69840,86.0,32.0,85.2,51.1,4873,2681,192,300,0,-29.6,0.0
222,69940,86.0,32.0,83.4,48.6,4895,2605,192,300,0,-31.5,0.0
223,70040,88.0,40.0,94.9,53.4,4769,2558,64,250,0,-31.6,0.0
224,70140,-3.5,3.5,0.0,0.0,-1045,1045,240,200,0,-31.1,0.0
225,70240,-3.2,3.2,4.1,19.7,-1181,724,208,216,0,20.9,0.0
226,70340,-19.0,-17.0,-10.7,2.4,-1185,-1252,176,183,0,16.3,0.0
227,70440,-17.7,-18.3,-15.7,-8.6,-1131,-1209,224,250,0,2.8,0.0
228,70540,-17.7,-18.3,-17.2,-15.7,-1117,-1147,224,250,0,0.5,0.0
229,70640,-17.6,-18.4,-18.3,-18.5,-1101,-1119,192,300,0,-4.2,0.0
230,70740,-17.7,-18.3,-20.0,-19.4,-1065,-1097,192,300,0,0.3,0.0
231,70840,-17.7,-18.3,-17.4,-18.0,-1094,-1113,192,300,0,-0.8,0.0
232,70940,-17.8,-18.2,-16.8,-17.7,-1106,-1118,64,250,0,-0.4,0.0
233,71040,-17.8,-18.2,-17.3,-18.0,-1104,-1116,64,250,0,-2.0,0.0
234,71140,-17.9,-18.1,-17.1,-17.7,-1112,-1120,96,200,0,-1.0,0.0
235,71240,-17.9,-18.1,-19.4,-19.8,-1074,-1081,48,100,0,-1.8,0.0
236,71340,-18.0,-18.0,-17.0,-17.4,-1103,-1109,16,50,0,0.0,0.0
237,71440,-18.0,-18.0,-17.2,-17.4,-1106,-1112,48,100,0,0.4,0.0
238,71540,-18.0,-18.0,-17.1,-17.3,-1113,-1116,48,100,0,0.0,0.0
239,71640,-18.1,-17.9,-17.4,-17.4,-1114,-1118,24,0,0,-1.2,0.0
240,71740,-18.1,-17.9,-18.6,-18.9,-1092,-1087,24,0,0,-0.6,0.0
241,71840,-18.1,-17.9,-16.8,-17.1,-1118,-1112,24,0,0,-2.0,0.0
242,71940,-18.0,-18.0,-16.8,-16.1,-1122,-1131,24,0,0,0.0,0.0
243,72040,-17.9,-18.1,-19.1,-17.8,-1092,-1119,24,0,0,1.7,0.0
244,72140,-17.9,-18.1,-16.6,-16.3,-1125,-1145,24,0,0,-1.0,0.0
245,72240,-17.9,-18.1,-18.4,-18.3,-1097,-1118,28,-50,0,-0.3,0.0
246,72340,-17.8,-18.2,-16.9,-16.7,-1116,-1142,12,-100,0,0.6,0.0
247,72440,-17.7,-18.3,-16.9,-16.0,-1121,-1163,12,-100,0,0.3,0.0
248,72540,-17.7,-18.3,-16.8,-16.1,-1127,-1172,12,-100,0,-1.1,0.0
249,72640,-17.7,-18.3,-16.7,-16.8,-1133,-1174,12,-100,0,-0.9,0.0
250,72740,-17.7,-18.3,-18.5,-18.4,-1102,-1149,28,-50,0,0.4,0.0
251,72840,-17.6,-18.4,-16.3,-16.7,-1131,-1175,12,-100,0,0.4,0.0
252,72940,-17.7,-18.3,-16.1,-16.7,-1141,-1183,4,-150,0,-0.5,0.0
