index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,84200,0.0,0.0,0.0,0.0,0,0,24,0,0,-0.3,0.0
1,84300,0.0,0.0,0.0,0.0,0,0,24,0,0,0.5,0.0
2,84400,0.0,0.0,0.0,0.0,0,0,24,0,0,-0.3,0.0
3,84500,0.0,0.0,0.0,0.0,0,0,24,0,0,0.3,0.0
4,84600,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
5,84700,36.0,36.0,5.3,7.6,1457,1424,24,0,0,-6.0,0.0
6,84800,76.0,76.0,21.2,22.3,1984,1956,24,0,0,2.8,0.0
7,84900,116.0,116.0,27.1,29.9,2772,2713,24,0,0,3.3,0.0
8,85000,156.0,156.0,39.6,41.5,3629,3569,24,0,0,1.5,0.0
9,85100,160.0,160.0,53.7,54.4,4067,4016,24,0,0,-0.4,0.0
10,85200,160.0,160.0,64.2,65.7,4438,4371,24,0,0,0.9,0.0
11,85300,160.0,160.0,91.2,92.8,4549,4474,24,0,0,-1.3,0.0
12,85400,155.3,148.6,84.1,84.5,4919,4740,16,50,0,1.0,0.0
13,85500,144.7,126.9,83.6,82.1,5061,4591,16,50,0,-5.3,0.0
14,85600,150.8,140.7,87.1,83.2,5405,5015,16,50,0,-5.5,0.0
15,85700,153.0,145.0,92.1,86.1,5678,5315,24,0,0,-3.1,0.0
16,85800,159.8,159.8,123.2,117.6,5674,5427,24,0,0,-1.0,0.0
17,85900,160.0,160.0,107.7,103.7,6104,5857,24,0,0,-2.4,0.0
18,86000,159.1,158.3,108.0,104.3,6335,6073,24,0,0,-2.4,0.0
19,86100,160.0,160.0,109.8,108.0,6579,6314,24,0,0,-1.6,0.0
20,86200,160.0,160.0,115.7,112.4,6737,6504,24,0,0,0.6,0.0
21,86300,157.3,152.3,147.6,146.0,6494,6167,16,50,0,4.3,0.0
22,86400,155.4,149.4,126.8,123.6,6798,6425,24,0,0,-6.4,0.0
23,86500,160.0,160.0,122.5,118.4,7085,6811,24,0,0,1.7,0.0
