index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,40600,0.0,0.0,0.0,0.0,0,0,24,0,0,-0.3,0.0
1,40700,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
2,40800,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
3,40900,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
4,41000,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
5,41100,40.0,40.0,8.6,9.8,1473,1453,24,0,0,0.9,0.0
6,41200,80.0,80.0,19.2,19.9,2071,2054,24,0,0,0.8,0.0
7,41300,118.0,119.5,30.9,31.5,2770,2774,24,0,0,2.2,0.0
8,41400,120.0,120.0,41.9,43.3,3073,3045,24,0,0,-2.5,0.0
9,41500,104.0,104.0,50.1,51.3,3121,3089,62,-50,0,-2.3,0.0
10,41600,102.0,102.0,60.7,61.2,3145,3112,24,0,0,0.0,0.0
11,41700,112.0,112.0,57.6,57.5,3554,3525,24,0,0,1.8,0.0
12,41800,120.0,120.0,61.5,61.7,3892,3860,24,0,0,-0.4,0.0
13,41900,120.0,120.0,67.6,67.4,4091,4064,24,0,0,-1.5,0.0
14,42000,120.0,120.0,72.6,72.2,4279,4255,24,0,0,-1.0,0.0
15,42100,108.5,115.0,90.2,89.6,4013,4083,8,-50,0,-1.9,0.0
16,42200,108.5,115.0,78.0,78.3,4296,4387,8,-50,0,0.5,0.0
17,42300,100.5,107.0,78.8,79.5,4332,4449,12,-100,0,2.4,0.0
18,42400,96.5,95.0,79.1,80.4,4348,4373,24,0,0,0.7,0.0
19,42500,103.5,110.0,80.4,81.3,4517,4663,8,-50,0,-0.6,0.0
20,42600,100.5,107.0,93.8,95.8,4366,4521,8,-50,0,3.6,0.0
21,42700,94.5,101.0,84.1,86.7,4431,4593,8,-50,0,2.5,0.0
22,42800,104.5,111.0,82.8,84.9,4659,4839,8,-50,0,2.7,0.0
23,42900,93.5,92.0,85.3,87.0,4559,4639,24,0,0,2.1,0.0
24,43000,86.5,93.0,85.1,86.1,4499,4678,8,-50,0,1.4,0.0
25,43100,103.0,103.0,96.4,97.6,4542,4635,24,0,0,1.9,0.0
26,43200,113.0,113.0,87.3,88.3,4868,4958,24,0,0,1.6,0.0
27,43300,120.0,120.0,89.4,90.8,5074,5153,24,0,0,3.3,0.0
28,43400,120.0,120.0,92.5,94.2,5180,5249,24,0,0,1.0,0.0
29,43500,120.0,120.0,95.8,96.7,5265,5337,24,0,0,-0.3,0.0
30,43600,120.0,120.0,110.7,111.4,5110,5179,24,0,0,-0.4,0.0
31,43700,120.0,120.0,100.5,100.6,5314,5390,24,0,0,-0.6,0.0
32,43800,120.0,120.0,99.3,99.3,5431,5508,24,0,0,-0.4,0.0
33,43900,120.0,120.0,101.5,101.7,5498,5572,24,0,0,0.0,0.0
34,44000,120.0,120.0,102.4,103.0,5576,5644,24,0,0,-1.9,0.0
35,44100,120.0,120.0,122.3,122.3,5268,5342,24,0,0,4.7,0.0
36,44200,120.0,120.0,105.1,104.9,5525,5601,24,0,0,0.5,0.0
37,44300,116.5,116.0,104.0,103.8,5567,5635,24,0,0,0.8,0.0
38,44400,120.0,120.0,104.3,104.6,5683,5752,24,0,0,-0.9,0.0
39,44500,120.0,120.0,106.6,106.6,5724,5795,24,0,0,-1.4,0.0
40,44600,120.0,120.0,121.3,121.4,5500,5574,24,0,0,0.0,0.0
41,44700,120.0,120.0,108.5,108.8,5690,5760,24,0,0,1.1,0.0
42,44800,116.0,116.0,107.1,107.2,5718,5792,16,50,0,1.0,0.0
43,44900,115.0,108.5,107.4,107.8,5737,5713,16,50,0,-0.4,0.0
44,45000,115.0,108.5,107.9,107.3,5767,5725,16,50,0,1.1,0.0
45,45100,120.0,120.0,123.3,122.1,5578,5615,24,0,0,-4.2,0.0
46,45200,120.0,120.0,109.8,109.1,5772,5810,24,0,0,1.8,0.0
47,45300,120.0,120.0,108.6,107.9,5828,5873,24,0,0,-1.3,0.0
48,45400,120.0,120.0,108.0,108.0,5893,5932,24,0,0,0.6,0.0
49,45500,120.0,120.0,109.6,109.9,5927,5960,24,0,0,0.9,0.0
50,45600,114.5,116.5,124.9,125.5,5594,5654,24,0,0,1.2,0.0
51,45700,120.0,120.0,111.2,110.8,5830,5872,24,0,0,-0.5,0.0
52,45800,120.0,120.0,109.5,109.0,5892,5939,24,0,0,1.1,0.0
53,45900,115.0,108.5,110.3,109.7,5850,5803,16,50,0,-2.0,0.0
54,46000,111.0,104.5,110.1,108.8,5824,5759,48,100,0,-0.9,0.0
55,46100,90.0,64.5,127.7,125.3,5119,4785,96,200,0,-2.6,0.0
56,46200,90.0,51.0,105.0,99.6,5283,4674,192,300,0,-7.1,0.0
57,46300,85.0,39.5,100.7,90.5,5194,4391,128,350,0,-14.7,0.0
58,46400,22.0,-10.0,97.7,31.1,4277,-1564,0,0,3,-13.7,0.0
59,46500,42.0,10.0,88.2,-2.0,4314,1159,208,216,0,-86.7,0.0
60,46600,82.0,50.0,93.3,13.7,4567,1580,24,0,0,-51.2,0.0
61,46700,83.0,90.0,86.9,24.4,4666,2199,4,-150,0,-55.2,0.0
62,46800,51.0,90.0,85.5,34.1,4197,2380,3,-300,0,-40.2,0.0
63,46900,-10.0,22.0,19.0,40.1,-1376,1663,0,0,3,-30.9,0.0
64,47000,-10.0,22.0,10.3,35.2,-1430,1643,0,0,3,28.0,0.0
65,47100,30.0,62.0,-2.6,36.0,1492,2150,6,-200,0,24.6,0.0
66,47200,70.0,90.0,16.4,37.6,1968,2702,4,-150,0,13.6,0.0
67,47300,77.0,90.0,29.0,44.9,2153,2852,12,-100,0,12.0,0.0
68,47400,99.0,99.0,36.4,49.7,2622,3134,24,0,0,10.8,0.0
69,47500,90.0,77.0,43.8,54.1,2697,2991,48,100,0,9.2,0.0
70,47600,90.0,57.5,53.5,60.6,2756,2682,64,250,0,2.6,0.0
71,47700,90.0,51.0,50.3,51.6,2986,2697,192,300,0,-4.7,0.0
72,47800,85.5,59.5,52.0,49.7,3091,2846,128,350,0,-6.5,0.0
73,47900,90.0,64.0,55.2,50.8,3269,2932,144,200,0,-6.9,0.0
74,48000,22.0,-10.0,58.0,13.5,2521,-1305,0,0,3,-7.0,0.0
75,48100,38.0,6.0,58.9,-4.3,2493,1133,128,350,0,-52.3,0.0
76,48200,78.0,46.0,49.0,6.0,3145,1641,192,300,0,-27.3,0.0
77,48300,90.0,70.5,54.2,21.1,3413,1968,112,150,0,-26.1,0.0
78,48400,90.0,64.0,59.0,29.7,3520,1986,96,200,0,-25.3,0.0
79,48500,90.0,77.0,62.6,34.1,3617,2288,48,100,0,-25.0,0.0
80,48600,90.0,77.0,73.8,42.6,3552,2356,48,100,0,-24.3,0.0
81,48700,90.0,77.0,67.5,42.4,3730,2532,48,100,0,-19.5,0.0
82,48800,87.5,81.0,67.6,44.4,3810,2727,16,50,0,-21.7,0.0
83,48900,90.0,77.0,69.9,47.5,3916,2795,48,100,0,-20.1,0.0
84,49000,91.5,85.5,71.5,50.3,4019,3038,16,50,0,-18.5,0.0
85,49100,90.0,81.0,83.4,60.4,3872,2958,48,100,0,-20.1,0.0
86,49200,91.5,85.0,75.6,54.5,4045,3199,16,50,0,-21.7,0.0
87,49300,102.0,95.5,76.2,56.1,4273,3486,16,50,0,-18.0,0.0
88,49400,90.0,83.0,78.7,60.2,4207,3462,48,100,0,-14.9,0.0
89,49500,90.0,77.0,79.1,62.4,4255,3436,48,100,0,-14.8,0.0
90,49600,90.0,53.9,89.6,69.8,4109,3024,192,300,0,-14.9,0.0
91,49700,82.0,65.9,80.0,60.8,4155,3269,144,200,0,-14.5,0.0
92,49800,85.0,39.5,78.3,58.9,4243,2924,128,350,0,-16.0,0.0
93,49900,22.0,-10.0,76.4,19.8,3349,-1442,0,0,3,-19.4,0.0
94,50000,54.0,22.0,67.9,0.0,3670,1310,192,300,0,-70.1,0.0
95,50100,91.5,62.0,79.3,18.7,3939,1725,16,50,0,-38.5,0.0
96,50200,102.0,102.0,73.0,27.9,4256,2405,24,0,0,-38.8,0.0
97,50300,81.5,90.0,75.5,36.9,4049,2441,12,-100,0,-32.8,0.0
98,50400,70.5,90.0,75.3,42.2,3920,2627,4,-150,0,-28.9,0.0
99,50500,64.0,90.0,73.4,46.4,3811,2802,6,-200,0,-22.0,0.0
100,50600,64.0,90.0,80.2,56.0,3624,2848,6,-200,0,-15.0,0.0
101,50700,64.0,90.0,70.7,52.9,3690,3067,6,-200,0,-13.4,0.0
102,50800,70.5,90.0,68.5,54.6,3776,3227,4,-150,0,-10.5,0.0
103,50900,64.0,90.0,68.7,57.9,3678,3352,6,-200,0,-5.5,0.0
104,51000,77.0,90.0,68.9,60.4,3860,3476,12,-100,0,-6.7,0.0
105,51100,94.0,94.0,79.9,71.7,3937,3469,24,0,0,-7.0,0.0
106,51200,104.0,104.0,74.2,65.9,4248,3823,24,0,0,-7.3,0.0
107,51300,90.0,77.5,77.1,68.1,4160,3599,48,100,0,-9.1,0.0
108,51400,90.0,64.0,77.9,66.5,4211,3467,96,200,0,-8.2,0.0
109,51500,88.5,49.5,78.7,63.6,4231,3252,192,300,0,-12.9,0.0
110,51600,22.0,-10.0,88.7,13.8,3210,-1309,0,0,3,-13.3,0.0
111,51700,38.0,6.0,70.6,-2.1,3366,1105,128,350,0,-67.6,0.0
112,51800,78.0,46.0,65.2,7.4,3889,1611,96,200,0,-43.9,0.0
113,51900,90.0,77.0,69.1,22.1,4093,2063,48,100,0,-40.1,0.0
114,52000,99.0,99.0,72.7,33.0,4271,2503,24,0,0,-33.2,0.0
115,52100,109.0,109.0,90.1,49.7,4219,2689,24,0,0,-24.5,0.0
116,52200,119.0,119.0,80.7,49.1,4613,3149,24,0,0,-23.5,0.0
117,52300,84.0,90.0,82.2,54.2,4265,2982,12,-100,0,-24.2,0.0
118,52400,77.0,90.0,80.4,54.9,4196,3145,12,-100,0,-19.4,0.0
119,52500,86.5,93.0,79.4,57.1,4335,3323,28,-50,0,-19.9,0.0
120,52600,103.0,103.0,91.1,67.9,4407,3457,24,0,0,-16.2,0.0
121,52700,113.0,113.0,84.8,64.8,4715,3832,24,0,0,-14.1,0.0
122,52800,115.0,108.5,86.4,68.2,4869,3960,16,50,0,-15.5,0.0
123,52900,90.0,77.0,88.7,70.2,4575,3638,48,100,0,-16.5,0.0
124,53000,90.0,66.5,87.2,68.3,4605,3561,96,200,0,-16.8,0.0
125,53100,90.0,70.5,97.5,74.7,4417,3462,112,150,0,-18.4,0.0
126,53200,90.0,57.5,85.7,65.5,4563,3379,64,250,0,-16.6,0.0
127,53300,89.5,51.0,84.8,62.7,4589,3274,192,300,0,-22.4,0.0
128,53400,90.0,57.5,84.9,61.4,4619,3340,64,250,0,-22.6,0.0
129,53500,90.0,64.0,86.0,60.9,4625,3414,96,200,0,-22.2,0.0
130,53600,90.0,64.0,97.3,69.2,4429,3264,96,200,0,-19.1,0.0
131,53700,90.0,77.0,86.6,62.6,4558,3528,48,100,0,-19.3,0.0
132,53800,90.0,77.0,85.3,63.3,4596,3590,48,100,0,-16.5,0.0
133,53900,94.0,87.5,85.4,65.1,4669,3774,16,50,0,-18.0,0.0
134,54000,104.0,104.0,86.7,68.3,4842,4087,24,0,0,-14.7,0.0
135,54100,114.0,114.0,105.0,86.5,4720,4072,24,0,0,-11.4,0.0
136,54200,96.5,103.0,91.7,78.0,4739,4206,12,-100,0,-10.1,0.0
137,54300,77.0,90.0,89.0,76.9,4483,4128,12,-100,0,-7.3,0.0
138,54400,70.5,90.0,85.6,76.0,4387,4208,4,-150,0,-5.1,0.0
139,54500,70.5,90.0,83.7,77.2,4338,4258,4,-150,0,-4.0,0.0
140,54600,64.0,90.0,91.5,88.3,4006,4113,6,-200,0,-1.6,0.0
141,54700,64.0,90.0,79.2,79.3,4058,4261,6,-200,0,0.6,0.0
142,54800,64.0,90.0,76.2,78.2,4033,4331,6,-200,0,5.6,0.0
143,54900,68.0,90.0,75.4,79.5,4033,4367,4,-150,0,7.3,0.0
144,55000,70.5,90.0,74.9,80.1,4047,4411,4,-150,0,5.0,0.0
145,55100,77.0,90.0,85.3,91.8,3918,4239,12,-100,0,5.2,0.0
146,55200,77.0,90.0,76.1,81.6,4027,4386,12,-100,0,-0.6,0.0
147,55300,81.0,87.5,75.5,80.5,4091,4412,28,-50,0,3.3,0.0
148,55400,101.0,101.0,76.3,81.3,4419,4640,24,0,0,5.0,0.0
149,55500,111.0,111.0,80.3,84.8,4630,4833,24,0,0,4.1,0.0
150,55600,115.0,108.5,95.5,99.6,4575,4657,16,50,0,0.0,0.0
151,55700,91.0,84.5,88.0,89.9,4452,4513,48,100,0,-1.4,0.0
152,55800,90.0,77.0,84.7,85.3,4496,4438,48,100,0,0.5,0.0
153,55900,38.0,6.0,82.0,8.3,3754,970,32,150,0,-6.2,0.0
154,56000,78.0,46.0,75.2,17.8,4238,1410,24,0,0,-67.7,0.0
155,56100,51.0,86.0,88.1,27.5,3590,1989,3,-300,0,-41.0,0.0
156,56200,-10.0,22.0,24.5,31.3,-1474,1325,0,0,3,-26.3,0.0
157,56300,-10.0,22.0,2.4,26.9,-1323,1344,0,0,3,27.8,0.0
158,56400,18.0,50.0,-3.6,24.3,1303,1762,1,-350,0,33.7,0.0
159,56500,51.0,90.0,12.6,28.9,1676,2424,3,-300,0,10.2,0.0
160,56600,64.0,90.0,27.4,43.3,1806,2492,6,-200,0,12.0,0.0
161,56700,64.0,90.0,29.9,44.1,1952,2714,6,-200,0,11.6,0.0
