index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,99180,0.0,0.0,0.0,0.0,0,0,12,-100,0,-0.5,0.0
1,99280,0.0,0.0,0.0,0.0,0,0,12,-100,0,0.4,0.0
2,99380,0.0,0.0,0.0,0.0,0,0,12,-100,0,0.4,0.0
3,99480,0.0,0.0,0.0,0.0,0,0,12,-100,0,0.0,0.0
4,99580,4.0,4.0,0.0,0.0,1052,1052,12,-100,0,0.0,0.0
5,99680,44.0,44.0,9.4,10.9,1529,1502,12,-100,0,-0.6,0.0
6,99780,84.0,84.0,19.3,20.6,2153,2124,30,-100,0,1.0,0.0
7,99880,112.0,122.0,30.9,32.4,2735,2836,62,-50,0,2.1,0.0
8,99980,121.0,120.0,39.6,43.5,3030,2918,24,0,0,5.1,0.0
9,100080,131.0,131.0,52.9,55.2,3382,3286,24,0,0,-0.8,0.0
10,100180,141.0,141.0,62.0,62.3,3747,3670,24,0,0,-0.3,0.0
11,100280,151.0,151.0,64.6,64.5,4258,4184,24,0,0,2.0,0.0
12,100380,160.0,160.0,71.2,71.7,4730,4648,24,0,0,1.8,0.0
13,100480,160.0,160.0,79.6,80.7,5047,4953,24,0,0,0.0,0.0
14,100580,151.0,141.0,84.3,83.5,5144,4829,16,50,0,1.3,0.0
15,100680,151.0,141.0,96.6,94.6,5224,4885,16,50,0,0.0,0.0
16,100780,118.0,107.0,89.5,86.9,4821,4345,16,50,0,-5.8,0.0
17,100880,128.0,118.0,88.0,82.7,5136,4677,16,50,0,-5.6,0.0
18,100980,138.0,128.0,88.9,83.4,5474,4997,16,50,0,-5.6,0.0
19,101080,148.0,138.0,94.1,87.9,5793,5301,16,50,0,-3.9,0.0
20,101180,157.0,157.0,108.3,102.1,5828,5549,24,0,0,-0.3,0.0
21,101280,160.0,160.0,103.3,101.0,6203,5894,24,0,0,-0.9,0.0
22,101380,151.0,141.0,104.7,103.2,6163,5700,16,50,0,-2.1,0.0
23,101480,151.0,141.0,106.8,105.0,6360,5860,16,50,0,0.5,0.0
24,101580,151.0,141.0,109.1,106.2,6548,6022,16,50,0,-2.2,0.0
25,101680,151.0,141.0,124.4,119.1,6440,5921,16,50,0,-4.7,0.0
26,101780,150.0,153.0,116.2,110.2,6608,6331,24,0,0,-6.0,0.0
27,101880,160.0,160.0,118.0,114.0,6916,6603,24,0,0,-1.0,0.0
28,101980,160.0,160.0,119.4,118.6,7104,6763,24,0,0,3.8,0.0
29,102080,160.0,160.0,133.8,136.1,7075,6691,24,0,0,3.6,0.0
30,102180,151.0,141.0,135.8,137.8,6874,6267,16,50,0,2.8,0.0
31,102280,151.0,141.0,124.7,122.2,7124,6526,16,50,0,-2.6,0.0
32,102380,151.0,141.0,123.7,119.1,7273,6669,16,50,0,-4.1,0.0
33,102480,159.0,159.0,126.1,122.1,7408,7005,24,0,0,-0.8,0.0
34,102580,160.0,160.0,127.3,124.8,7572,7168,24,0,0,0.0,0.0
35,102680,160.0,160.0,144.2,141.3,7382,6995,24,0,0,-3.0,0.0
36,102780,160.0,160.0,132.7,130.4,7641,7260,24,0,0,4.2,0.0
37,102880,160.0,160.0,133.9,133.9,7761,7355,24,0,0,2.5,0.0
38,102980,160.0,160.0,136.6,134.8,7853,7472,24,0,0,-3.3,0.0
39,103080,160.0,160.0,139.9,137.9,7918,7552,24,0,0,4.2,0.0
40,103180,149.1,153.1,151.6,151.3,7320,7076,24,0,0,0.0,0.0
41,103280,160.0,160.0,137.9,137.0,7699,7415,24,0,0,-2.8,0.0
42,103380,160.0,160.0,135.9,135.4,7841,7557,24,0,0,2.4,0.0
43,103480,151.0,141.0,138.4,137.8,7710,7205,16,50,0,-0.6,0.0
44,103580,145.1,138.1,138.2,134.1,7580,7070,24,0,0,-1.6,0.0
45,103680,160.0,160.0,149.0,145.2,7589,7175,24,0,0,-3.4,0.0
46,103780,151.0,141.0,134.1,132.2,7644,6985,16,50,0,2.2,0.0
47,103880,115.0,95.0,131.6,126.8,6918,6031,48,100,0,-4.6,0.0
48,103980,115.0,65.0,126.2,114.8,6913,5352,64,250,0,-10.1,0.0
49,104080,106.0,46.0,134.1,111.9,6498,4675,192,300,0,-21.2,0.0
50,104180,97.0,27.0,128.6,98.5,6115,3944,128,350,0,-25.3,0.0
51,104280,97.0,27.0,111.9,78.9,6197,3802,128,350,0,-29.0,0.0
52,104380,95.3,25.0,106.6,70.7,6169,3565,128,350,0,-31.5,0.0
53,104480,103.0,43.0,106.5,67.1,6226,3655,192,300,0,-35.4,0.0
54,104580,106.0,46.0,106.3,66.1,6263,3601,192,300,0,-35.7,0.0
55,104680,115.0,63.0,117.9,72.3,6138,3539,96,200,0,-34.4,0.0
56,104780,115.0,75.0,106.1,66.7,6306,3703,96,200,0,-28.2,0.0
57,104880,115.0,95.0,105.2,65.6,6283,3949,48,100,0,-31.7,0.0
58,104980,117.0,119.0,105.4,68.6,6278,4389,24,0,0,-31.9,0.0
59,105080,131.0,131.0,108.1,75.5,6515,4723,24,0,0,-25.8,0.0
60,105180,141.0,131.0,120.5,87.7,6512,4664,16,50,0,-26.0,0.0
61,105280,118.0,108.0,114.8,84.8,6174,4399,48,100,0,-26.5,0.0
62,105380,115.0,95.0,109.9,79.9,6199,4265,48,100,0,-25.5,0.0
63,105480,115.0,95.0,108.1,78.1,6253,4368,48,100,0,-27.0,0.0
64,105580,115.0,95.0,107.0,78.1,6304,4454,48,100,0,-25.6,0.0
65,105680,115.0,85.0,118.1,85.2,6096,4052,32,150,0,-25.0,0.0
66,105780,115.0,85.0,106.9,74.4,6255,4103,112,150,0,-28.7,0.0
67,105880,115.0,75.0,107.3,73.2,6291,3812,96,200,0,-26.5,0.0
68,105980,115.0,85.0,106.5,70.0,6342,3934,80,150,0,-31.1,0.0
69,106080,106.6,63.4,117.5,73.8,5999,3342,208,216,0,-32.1,0.0
70,106180,106.6,63.4,115.3,69.6,5842,3236,208,216,0,-34.4,0.0
71,106280,107.6,57.4,103.3,61.3,5946,3094,80,150,0,-35.1,0.0
72,106380,114.2,69.4,100.8,57.9,6105,3175,112,150,0,-34.4,0.0
73,106480,115.0,87.0,102.5,57.7,6159,3398,48,100,0,-41.8,0.0
74,106580,115.0,95.0,103.2,60.0,6212,3648,48,100,0,-35.5,0.0
75,106680,119.0,109.0,114.6,69.6,6074,3819,16,50,0,-36.0,0.0
76,106780,129.0,129.0,106.1,67.3,6301,4352,24,0,0,-31.7,0.0
77,106880,139.0,129.0,107.9,74.0,6538,4488,16,50,0,-26.0,0.0
78,106980,149.0,139.0,111.1,78.7,6797,4844,16,50,0,-24.6,0.0
79,107080,151.0,141.0,116.9,83.3,6933,5108,16,50,0,-29.4,0.0
80,107180,121.0,111.0,131.3,96.5,6154,4491,48,100,0,-27.2,0.0
81,107280,115.0,95.0,115.8,85.1,6213,4360,48,100,0,-25.1,0.0
82,107380,115.0,75.0,111.6,79.8,6276,4008,96,200,0,-28.3,0.0
83,107480,115.0,65.0,110.3,74.7,6307,3819,64,250,0,-32.0,0.0
84,107580,106.1,44.0,107.8,68.7,6119,3280,64,250,0,-34.6,0.0
85,107680,115.0,65.0,116.8,69.4,6029,3436,64,250,0,-37.9,0.0
86,107780,115.0,75.0,106.5,64.1,6181,3667,96,200,0,-32.5,0.0
87,107880,115.0,75.0,107.5,65.9,6210,3693,96,200,0,-35.6,0.0
88,107980,115.0,75.0,106.3,65.5,6264,3580,96,200,0,-34.9,0.0
89,108080,115.0,95.0,118.5,73.0,6110,3832,48,100,0,-32.3,0.0
90,108180,115.0,95.0,118.8,76.0,6013,3849,48,100,0,-30.4,0.0
91,108280,115.0,95.0,107.9,71.0,6165,4022,48,100,0,-29.0,0.0
92,108380,115.0,95.0,106.1,71.5,6229,4136,48,100,0,-30.5,0.0
93,108480,115.0,95.0,108.1,73.4,6243,4225,48,100,0,-28.9,0.0
94,108580,115.0,95.0,109.8,75.4,6248,4224,48,100,0,-28.8,0.0
95,108680,116.0,99.0,120.5,83.1,6037,4112,16,50,0,-24.2,0.0
96,108780,119.0,109.0,107.4,75.2,6250,4355,16,50,0,-26.9,0.0
97,108880,129.0,129.0,107.3,77.7,6374,4790,24,0,0,-24.4,0.0
98,108980,139.0,139.0,110.4,83.4,6586,5111,24,0,0,-23.5,0.0
99,109080,95.0,115.0,113.9,89.4,5653,4728,12,-100,0,-17.5,0.0
100,109180,107.0,118.0,114.9,94.0,5624,4762,20,-50,0,-11.9,0.0
101,109280,87.0,106.0,100.4,86.0,5173,4605,20,-50,0,-7.7,0.0
102,109380,75.0,115.0,92.0,84.4,4874,4884,6,-200,0,-3.2,0.0
103,109480,78.2,115.0,86.7,86.5,4712,5005,4,-150,0,2.6,0.0
104,109580,85.0,115.0,83.0,87.6,4746,5131,4,-150,0,5.4,0.0
105,109680,95.0,115.0,92.2,98.0,4721,5042,12,-100,0,1.4,0.0
106,109780,95.0,115.0,84.2,90.2,4859,5252,12,-100,0,4.4,0.0
107,109880,115.0,119.0,85.2,92.3,5175,5321,24,0,0,8.4,0.0
108,109980,130.0,130.0,88.6,94.3,5511,5593,24,0,0,6.0,0.0
109,110080,118.0,108.0,103.8,107.8,5181,5019,48,100,0,1.7,0.0
110,110180,115.0,95.0,103.1,102.9,5132,4713,48,100,0,-1.2,0.0
111,110280,115.0,95.0,93.1,89.5,5349,4881,48,100,0,-4.7,0.0
112,110380,115.0,85.0,92.3,84.8,5472,4562,32,150,0,-8.7,0.0
113,110480,115.0,95.0,94.3,82.7,5555,4651,48,100,0,-11.3,0.0
114,110580,115.0,95.0,95.1,82.2,5647,4721,48,100,0,-8.6,0.0
115,110680,115.0,95.0,106.0,91.5,5507,4582,48,100,0,-11.3,0.0
116,110780,117.0,103.0,98.5,84.7,5696,4811,16,50,0,-12.2,0.0
117,110880,127.0,117.0,97.8,86.3,5949,5098,16,50,0,-5.3,0.0
118,110980,137.0,127.0,99.1,90.9,6227,5334,16,50,0,-6.8,0.0
119,111080,140.0,143.0,104.9,96.9,6317,5652,24,0,0,-3.3,0.0
120,111180,157.0,157.0,117.9,111.2,6485,5809,24,0,0,0.0,0.0
121,111280,160.0,160.0,112.3,109.0,6820,6127,24,0,0,1.8,0.0
122,111380,160.0,160.0,115.7,111.4,7010,6347,24,0,0,-5.8,0.0
123,111480,160.0,160.0,121.9,114.2,7137,6546,24,0,0,-5.2,0.0
124,111580,95.0,115.0,121.3,114.3,5836,5730,12,-100,0,-2.6,0.0
125,111680,95.0,117.0,121.1,117.1,5457,5629,28,-50,0,0.7,0.0
126,111780,93.0,115.0,103.7,104.8,5355,5764,12,-100,0,2.5,0.0
127,111880,108.0,118.0,99.6,104.4,5533,5849,28,-50,0,5.0,0.0
128,111980,110.0,120.0,97.4,103.2,5558,5938,28,-50,0,5.4,0.0
129,112080,103.0,116.0,107.1,115.5,5203,5686,28,-50,0,9.5,0.0
130,112180,85.0,115.0,105.7,116.4,4633,5568,12,-100,0,10.0,0.0
131,112280,123.0,123.0,92.7,105.5,5306,5756,24,0,0,12.2,0.0
132,112380,133.0,122.0,93.6,105.3,5597,5775,16,50,0,10.3,0.0
133,112480,115.0,95.0,98.3,106.8,5297,5211,48,100,0,6.0,0.0
134,112580,115.0,95.0,97.7,101.3,5390,5237,48,100,0,0.0,0.0
135,112680,115.0,75.0,107.2,105.2,5259,4522,96,200,0,-2.8,0.0
136,112780,115.0,75.0,97.3,90.1,5451,4526,96,200,0,-8.7,0.0
137,112880,115.0,75.0,98.3,85.0,5526,4442,96,200,0,-11.0,0.0
138,112980,115.0,65.0,97.9,81.1,5611,4201,64,250,0,-18.2,0.0
