index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,11880,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
1,11980,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
2,12080,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
3,12180,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
4,12280,4.0,4.0,0.0,0.0,1052,1052,24,0,0,0.0,0.0
5,12380,44.0,44.0,9.6,10.4,1522,1511,24,0,0,0.7,0.0
6,12480,84.0,84.0,19.5,20.3,2147,2130,24,0,0,2.3,0.0
7,12580,114.0,120.0,29.8,32.1,2739,2807,126,0,0,1.6,0.0
8,12680,132.0,132.0,40.1,43.5,3218,3203,24,0,0,1.9,0.0
9,12780,142.0,132.0,50.0,52.5,3679,3497,16,50,0,1.3,0.0
10,12880,151.0,141.0,65.6,65.6,3996,3788,16,50,0,0.3,0.0
11,12980,151.0,141.0,67.0,65.8,4404,4166,16,50,0,-1.8,0.0
12,13080,151.0,141.0,73.8,72.1,4720,4446,16,50,0,-3.7,0.0
13,13180,116.0,108.0,77.8,75.3,4355,4074,16,50,0,-2.6,0.0
14,13280,115.0,95.0,77.9,73.3,4521,3993,48,100,0,-6.6,0.0
15,13380,118.0,107.0,86.6,78.9,4552,4099,16,50,0,-6.0,0.0
16,13480,128.0,118.0,82.4,75.2,4925,4466,16,50,0,-4.4,0.0
17,13580,138.0,128.0,85.3,78.9,5260,4776,16,50,0,-4.2,0.0
18,13680,148.0,148.0,90.4,85.0,5565,5231,24,0,0,-1.4,0.0
19,13780,158.0,158.0,96.1,91.7,5919,5596,24,0,0,-2.2,0.0
20,13880,160.0,160.0,112.5,107.8,5936,5643,24,0,0,-5.0,0.0
21,13980,160.0,160.0,107.4,103.0,6257,5981,24,0,0,0.3,0.0
22,14080,156.1,156.1,117.2,113.8,6234,5956,24,0,0,-4.3,0.0
23,14180,96.1,115.0,110.5,107.1,5390,5453,12,-100,0,-4.2,0.0
24,14280,99.0,116.0,104.2,102.9,5397,5559,28,-50,0,3.3,0.0
25,14380,95.0,115.0,107.8,110.3,5083,5403,12,-100,0,5.4,0.0
26,14480,114.0,122.0,96.2,101.0,5428,5605,24,0,0,6.6,0.0
27,14580,128.0,125.0,96.8,100.8,5720,5751,24,0,0,4.7,0.0
28,14680,142.0,142.0,102.1,104.8,6013,6078,24,0,0,0.7,0.0
29,14780,135.0,145.0,106.0,108.2,6019,6247,12,-100,0,0.8,0.0
30,14880,123.0,123.0,117.3,120.6,5588,5661,24,0,0,-0.3,0.0
31,14980,133.0,133.0,105.1,107.6,5957,6026,24,0,0,1.6,0.0
32,15080,143.0,143.0,106.7,108.8,6223,6286,24,0,0,5.4,0.0
33,15180,153.0,153.0,109.7,112.3,6509,6556,24,0,0,-0.7,0.0
34,15280,155.1,155.1,115.3,117.1,6648,6661,24,0,0,1.8,0.0
35,15380,160.0,160.0,129.1,130.7,6627,6637,24,0,0,-1.4,0.0
36,15480,151.0,141.0,121.0,121.7,6690,6517,16,50,0,1.6,0.0
37,15580,151.0,141.0,120.0,119.5,6858,6650,16,50,0,-3.6,0.0
38,15680,151.0,141.0,123.5,121.4,6958,6727,16,50,0,-1.0,0.0
39,15780,151.0,141.0,124.6,122.1,7079,6814,16,50,0,-2.9,0.0
40,15880,151.0,141.0,139.8,135.9,6881,6602,16,50,0,-5.2,0.0
41,15980,157.0,157.0,128.8,124.5,7167,7038,24,0,0,-1.1,0.0
42,16080,160.0,160.0,138.4,136.3,7179,7039,24,0,0,1.8,0.0
43,16180,160.0,160.0,131.7,130.5,7393,7249,24,0,0,-0.6,0.0
44,16280,160.0,160.0,133.0,131.5,7512,7379,24,0,0,0.8,0.0
45,16380,160.0,160.0,147.5,144.6,7325,7222,24,0,0,-3.5,0.0
46,16480,160.0,160.0,137.1,134.5,7549,7455,24,0,0,1.9,0.0
47,16580,160.0,160.0,136.5,133.5,7674,7599,24,0,0,-5.1,0.0
48,16680,160.0,160.0,138.8,134.9,7755,7709,24,0,0,-1.6,0.0
49,16780,145.0,135.0,140.0,135.7,7573,7373,48,100,0,-2.6,0.0
50,16880,109.0,75.0,150.5,145.0,6615,5982,192,300,0,-3.0,0.0
51,16980,97.0,27.0,129.8,120.6,6485,5091,128,350,0,-10.6,0.0
