index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,44800,0.0,0.0,0.0,0.0,0,0,24,0,0,-0.3,0.0
1,44900,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
2,45000,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
3,45100,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
4,45200,0.0,0.0,0.0,0.0,0,0,24,0,0,0.0,0.0
5,45300,40.0,40.0,9.7,9.6,1456,1457,24,0,0,-2.1,0.0
6,45400,80.0,80.0,19.6,19.9,2057,2054,24,0,0,2.5,0.0
7,45500,100.0,95.1,31.4,32.7,2409,2328,126,0,0,-0.4,0.0
8,45600,110.1,96.1,37.8,37.7,2664,2383,56,50,0,-2.2,0.0
9,45700,120.0,120.0,43.9,42.7,3030,2978,24,0,0,-1.6,0.0
10,45800,120.0,120.0,57.3,57.2,3182,3121,24,0,0,3.0,0.0
11,45900,120.0,120.0,56.6,56.7,3508,3443,24,0,0,-1.4,0.0
12,46000,120.0,120.0,60.3,60.7,3770,3701,24,0,0,-2.4,0.0
13,46100,120.0,120.0,68.8,68.4,3914,3856,24,0,0,-1.4,0.0
14,46200,101.2,100.2,69.5,68.8,3697,3669,8,-50,0,-0.3,0.0
15,46300,91.0,101.1,75.2,77.1,3336,3638,12,-100,0,2.1,0.0
16,46400,94.1,103.1,64.4,69.0,3475,3890,28,-50,0,4.6,0.0
17,46500,104.1,107.1,63.2,69.3,3628,3933,24,0,0,7.4,0.0
18,46600,106.1,106.1,65.7,71.2,3772,4018,25,-116,0,6.0,0.0
19,46700,108.1,108.1,67.7,73.1,3905,4127,24,0,0,4.2,0.0
20,46800,118.1,118.1,79.3,85.0,4046,4236,24,0,0,3.7,0.0
21,46900,120.0,120.0,75.4,79.4,4334,4520,24,0,0,2.0,0.0
22,47000,120.0,120.0,77.9,81.3,4521,4697,24,0,0,2.7,0.0
23,47100,111.0,102.0,81.6,84.7,4474,4446,16,50,0,1.7,0.0
24,47200,111.0,102.0,82.3,84.2,4611,4541,16,50,0,-2.9,0.0
25,47300,111.0,102.0,95.1,95.0,4514,4421,16,50,0,-0.4,0.0
26,47400,105.0,96.0,86.2,85.0,4609,4487,48,100,0,1.2,0.0
27,47500,102.0,87.0,85.4,82.8,4601,4252,48,100,0,-3.3,0.0
28,47600,108.0,99.0,85.2,80.2,4772,4453,16,50,0,-9.0,0.0
29,47700,111.0,102.0,88.0,81.6,4891,4576,16,50,0,-5.5,0.0
30,47800,117.0,117.0,101.0,95.2,4796,4646,24,0,0,-4.3,0.0
31,47900,120.0,120.0,92.4,87.9,5060,4918,24,0,0,-2.9,0.0
32,48000,120.0,120.0,93.2,89.3,5188,5058,24,0,0,-3.1,0.0
33,48100,102.0,111.0,99.4,96.2,4787,4866,28,-50,0,-1.8,0.0
34,48200,95.1,104.1,91.8,91.3,4660,4808,28,-50,0,0.7,0.0
35,48300,96.0,105.0,99.9,101.1,4424,4633,28,-50,0,0.6,0.0
36,48400,84.0,102.0,85.4,88.7,4327,4755,12,-100,0,3.6,0.0
37,48500,99.0,108.0,82.0,87.7,4587,4920,28,-50,0,3.5,0.0
38,48600,101.0,107.0,81.7,88.1,4490,4830,24,0,0,6.6,0.0
39,48700,118.0,118.0,83.7,89.2,4824,5072,24,0,0,7.4,0.0
40,48800,120.0,120.0,98.9,104.4,4753,4973,24,0,0,5.6,0.0
41,48900,120.0,120.0,91.1,95.0,4980,5194,24,0,0,4.8,0.0
42,49000,111.0,102.0,91.3,94.5,4892,4929,16,50,0,1.7,0.0
43,49100,111.0,102.0,91.4,93.2,4986,4983,16,50,0,1.2,0.0
44,49200,111.0,102.0,91.9,92.3,5076,5040,16,50,0,1.2,0.0
45,49300,111.0,102.0,106.2,105.2,4905,4842,16,50,0,2.5,0.0
46,49400,102.0,84.0,93.9,91.8,4894,4589,48,100,0,-2.1,0.0
47,49500,110.0,101.0,92.5,87.6,5073,4870,16,50,0,-4.4,0.0
48,49600,111.0,102.0,93.6,88.6,5162,4940,16,50,0,-6.0,0.0
49,49700,111.0,102.0,94.5,91.0,5181,4912,16,50,0,-1.7,0.0
50,49800,118.0,118.0,107.3,103.6,5066,4965,24,0,0,-2.1,0.0
51,49900,120.0,120.0,98.0,94.6,5297,5212,24,0,0,-0.4,0.0
52,50000,120.0,120.0,97.8,95.4,5411,5328,24,0,0,-1.2,0.0
53,50100,120.0,120.0,104.4,102.3,5384,5308,24,0,0,-4.0,0.0
54,50200,118.4,118.4,101.2,98.9,5479,5417,24,0,0,-3.1,0.0
55,50300,102.0,111.0,115.6,112.6,4934,5076,28,-50,0,-4.8,0.0
56,50400,84.0,102.0,98.6,98.0,4656,5070,12,-100,0,1.2,0.0
57,50500,103.0,103.0,91.3,94.9,4918,5083,24,0,0,5.0,0.0
58,50600,98.5,98.5,90.4,93.8,4888,5037,24,0,0,5.9,0.0
59,50700,94.0,85.0,90.9,93.6,4812,4764,16,50,0,2.7,0.0
60,50800,90.0,66.0,101.4,100.5,4529,4133,32,150,0,-3.1,0.0
61,50900,83.1,54.0,88.3,82.0,4471,3814,96,200,0,-10.1,0.0
62,51000,99.0,59.6,83.7,72.5,4644,3728,208,216,1,-15.6,33.5
63,51100,119.1,60.1,86.0,69.4,4945,3656,144,200,1,-18.1,33.5
64,51200,119.8,60.2,89.9,67.5,4961,3586,144,200,1,-18.7,33.5
65,51300,113.6,64.4,103.8,75.3,4719,3451,144,200,1,-23.0,33.5
66,51400,118.5,61.5,92.5,66.2,4918,3399,128,350,1,-25.2,33.5
67,51500,118.4,61.6,91.9,63.9,5000,3381,128,350,1,-25.7,33.5
68,51600,111.7,66.3,92.6,62.4,4980,3456,144,200,1,-28.8,33.5
69,51700,117.9,62.1,94.2,62.5,5105,3339,144,200,1,-28.2,33.5
70,51800,118.0,62.0,106.8,69.5,4871,3136,128,350,1,-27.6,33.5
71,51900,117.7,62.3,95.0,60.9,5051,3199,208,216,1,-28.8,33.5
72,52000,115.4,64.6,93.4,59.0,5062,3212,80,150,1,-30.4,33.5
73,52100,115.5,64.5,98.3,61.7,5060,3174,112,150,1,-29.8,33.5
74,52200,115.9,64.1,94.8,59.1,5161,3183,112,150,1,-28.2,33.5
75,52300,113.3,66.7,107.9,66.6,4900,3056,48,100,1,-31.1,33.5
76,52400,113.7,66.3,95.2,59.1,5127,3169,48,100,1,-29.0,33.5
77,52500,113.0,67.0,94.6,58.2,5200,3217,48,100,1,-32.8,33.5
78,52600,108.3,71.7,95.3,58.5,5139,3302,24,0,1,-36.0,33.5
