index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps
0,238620,0.0,0.0,0.0,0.0,0,0,28,-50,0,0.5,0.0
1,238720,0.0,0.0,0.0,0.0,0,0,28,-50,0,-0.4,0.0
2,238820,0.0,0.0,0.0,0.0,0,0,28,-50,0,0.0,0.0
3,238920,0.0,0.0,0.0,0.0,0,0,28,-50,0,0.0,0.0
4,239020,4.0,4.0,0.0,0.0,1052,1052,28,-50,0,0.0,0.0
5,239120,44.0,44.0,10.4,12.0,1514,1488,124,50,0,3.6,0.0
6,239220,84.0,84.0,19.7,22.0,2144,2099,124,50,0,3.3,0.0
7,239320,118.0,96.0,30.6,31.5,2810,2284,16,50,0,-0.7,0.0
8,239420,129.0,119.0,42.6,39.3,3233,2854,16,50,0,-4.4,0.0
9,239520,129.0,127.0,52.7,48.3,3433,3167,24,0,0,-5.3,0.0
10,239620,149.0,149.0,65.1,62.2,3901,3659,24,0,0,-1.7,0.0
11,239720,159.0,159.0,68.6,66.5,4419,4179,24,0,0,-2.9,0.0
12,239820,150.0,139.0,75.6,72.7,4428,4008,16,50,0,-3.0,0.0
13,239920,160.0,160.0,79.9,76.7,4798,4607,24,0,0,-1.2,0.0
14,240020,160.0,160.0,86.0,83.0,5109,4929,24,0,0,-3.1,0.0
15,240120,160.0,160.0,107.7,103.8,5054,4908,24,0,0,-2.3,0.0
16,240220,160.0,160.0,97.6,94.9,5477,5331,24,0,0,-2.6,0.0
17,240320,160.0,160.0,101.4,99.2,5731,5592,24,0,0,-1.5,0.0
18,240420,160.0,160.0,105.6,104.0,5962,5825,24,0,0,0.5,0.0
19,240520,160.0,160.0,110.8,110.0,6154,6012,24,0,0,1.5,0.0
20,240620,160.0,160.0,124.9,123.3,6101,5975,24,0,0,-2.9,0.0
21,240720,160.0,160.0,117.9,117.3,6385,6254,24,0,0,-1.3,0.0
22,240820,160.0,160.0,118.9,118.4,6581,6452,24,0,0,0.9,0.0
23,240920,160.0,160.0,123.2,123.0,6720,6589,24,0,0,1.3,0.0
24,241020,160.0,160.0,126.0,125.5,6861,6737,24,0,0,2.1,0.0
25,241120,160.0,160.0,141.6,140.1,6693,6588,24,0,0,1.4,0.0
26,241220,160.0,160.0,130.5,129.8,6960,6850,24,0,0,-1.8,0.0
27,241320,160.0,160.0,131.5,131.3,7090,6978,24,0,0,0.5,0.0
28,241420,151.0,141.0,132.6,131.5,6992,6670,16,50,0,2.8,0.0
29,241520,115.0,105.0,133.0,130.5,6301,5899,152,116,0,-4.7,0.0
30,241620,117.0,117.0,136.7,131.2,5931,5676,24,0,0,-1.6,0.0
31,241720,134.0,134.0,120.5,117.4,6352,6086,24,0,0,-6.0,0.0
32,241820,144.0,144.0,120.0,115.3,6579,6354,24,0,0,-5.0,0.0
33,241920,154.0,154.0,123.3,120.8,6797,6564,24,0,0,2.9,0.0
34,242020,160.0,160.0,126.7,125.1,6995,6762,24,0,0,-4.6,0.0
35,242120,115.0,121.0,149.8,146.8,5677,5602,136,150,0,-0.8,0.0
36,242220,121.0,109.0,121.9,117.5,5936,5396,140,50,0,-4.8,0.0
37,242320,95.0,115.0,115.7,108.0,5439,5593,12,-100,0,-7.0,0.0
38,242420,85.0,115.0,108.5,106.7,5193,5649,4,-150,0,6.1,0.0
39,242520,85.0,115.0,102.8,107.8,5161,5670,4,-150,0,8.2,0.0
40,242620,95.0,115.0,108.4,117.7,5074,5477,12,-100,0,4.6,0.0
41,242720,95.0,115.0,99.6,107.3,5144,5624,12,-100,0,10.4,0.0
42,242820,109.0,119.0,97.8,106.9,5340,5723,8,-50,0,6.6,0.0
43,242920,129.0,129.0,100.6,108.6,5657,5827,24,0,0,8.1,0.0
44,243020,139.0,129.0,104.8,110.9,5887,5835,16,50,0,4.6,0.0
45,243120,149.0,139.0,119.7,122.4,5897,5816,16,50,0,0.0,0.0
46,243220,151.0,141.0,113.5,113.7,6179,6069,16,50,0,-4.4,0.0
47,243320,115.0,95.0,112.4,110.5,5511,5083,48,100,0,4.0,0.0
48,243420,115.0,75.0,108.0,102.0,5591,4672,96,200,0,-8.4,0.0
49,243520,115.0,65.0,107.0,94.7,5635,4413,64,250,0,-11.3,0.0
50,243620,105.1,55.0,115.7,95.0,5257,3986,192,300,0,-19.4,0.0
51,243720,106.0,46.0,104.9,80.8,5385,3777,192,300,0,-21.9,0.0
52,243820,98.1,38.1,101.9,74.8,5246,3495,192,300,0,-26.1,0.0
53,243920,101.1,41.1,100.6,70.2,5264,3343,192,300,0,-28.0,0.0
54,244020,106.0,46.0,99.4,66.3,5365,3337,192,300,0,-31.2,0.0
55,244120,104.1,54.1,113.7,72.4,4948,3100,64,250,0,-29.1,0.0
56,244220,113.1,53.1,95.9,60.8,5222,3035,64,250,0,-31.8,0.0
57,244320,103.2,45.0,95.8,58.8,5092,2781,0,0,0,-31.4,0.0
58,244420,73.2,53.0,93.0,55.6,4303,2819,16,50,0,-32.7,0.0
59,244520,113.2,89.0,87.1,55.5,4892,3356,16,50,0,-28.7,0.0
60,244620,123.0,113.0,97.3,66.1,4952,3666,16,50,0,-22.2,0.0
61,244720,115.0,95.0,92.6,67.2,4948,3457,48,100,0,-20.5,0.0
62,244820,115.0,95.0,92.6,66.9,5058,3514,48,100,0,-25.8,0.0
63,244920,115.0,95.0,93.8,66.4,5146,3575,48,100,0,-25.1,0.0
64,245020,116.0,99.0,95.5,66.9,5237,3686,16,50,0,-24.1,0.0
65,245120,104.0,63.0,106.1,73.2,4758,2763,0,0,0,-25.6,0.0
66,245220,60.0,45.0,92.5,58.6,3842,2448,0,0,0,-27.9,0.0
67,245320,100.0,85.0,82.7,53.0,4430,3069,16,50,0,-31.2,0.0
68,245420,119.0,109.0,82.9,54.9,4820,3557,16,50,0,-22.2,0.0
69,245520,116.0,102.0,86.8,62.2,4826,3468,16,50,0,-21.3,0.0
70,245620,60.0,45.0,93.3,65.0,3463,2179,0,0,0,-23.6,0.0
71,245720,64.0,49.0,75.6,49.4,3578,2331,96,200,0,-22.1,0.0
72,245820,55.0,20.0,67.7,42.1,3463,1818,0,0,3,-24.0,0.0
73,245920,60.0,44.0,64.6,36.5,3505,2130,0,0,0,-25.4,0.0
74,246020,100.0,84.0,65.3,39.7,4073,2721,16,50,0,-22.9,0.0
75,246120,123.0,113.0,83.3,55.6,4268,3101,16,50,0,-19.4,0.0
76,246220,79.0,61.0,77.4,53.2,3533,2191,0,0,0,-19.5,0.0
77,246320,55.0,20.0,68.1,41.8,3101,1458,0,0,3,-17.3,0.0
78,246420,67.0,32.0,60.3,33.3,3311,1530,16,50,0,-25.1,0.0
79,246520,107.0,72.0,60.8,31.5,3940,2153,16,50,0,-30.4,0.0
80,246620,134.0,112.0,74.7,41.3,4312,2784,16,50,0,-25.7,0.0
81,246720,144.0,144.0,76.1,48.9,4652,3520,24,0,0,-22.9,0.0
82,246820,150.1,143.0,82.2,59.7,4908,3664,16,50,0,-18.8,0.0
83,246920,115.0,101.0,88.6,67.0,4411,3064,48,100,0,-17.2,0.0
84,247020,115.0,95.0,86.4,62.7,4568,3003,48,100,0,-22.0,0.0
85,247120,116.0,99.0,92.9,63.7,4557,3001,16,50,0,-23.8,0.0
86,247220,99.0,83.0,86.5,56.3,4388,2747,0,0,0,-25.7,0.0
87,247320,60.0,45.0,81.4,49.5,3547,2018,0,0,0,-24.8,0.0
88,247420,68.0,53.0,72.0,42.0,3593,2121,48,100,0,-26.7,0.0
89,247520,108.0,93.0,69.9,42.2,4207,2775,16,50,0,-25.9,0.0
90,247620,116.0,99.0,82.0,52.6,4280,2775,16,50,0,-24.2,0.0
91,247720,121.0,111.0,79.6,52.3,4547,3099,16,50,0,-24.3,0.0
92,247820,116.0,97.0,81.5,54.7,4596,2912,16,50,0,-22.5,0.0
93,247920,115.0,95.0,84.7,54.4,4689,2827,48,100,0,-28.6,0.0
94,248020,115.0,99.0,86.7,54.0,4797,2948,48,100,0,-29.6,0.0
95,248120,115.0,95.0,102.9,64.4,4589,2831,48,100,0,-26.8,0.0
96,248220,119.0,109.0,89.8,57.3,4909,3286,16,50,0,-29.8,0.0
97,248320,115.0,95.0,90.6,58.3,4949,3118,48,100,0,-27.3,0.0
98,248420,117.0,103.0,91.6,59.0,5076,3322,16,50,0,-27.2,0.0
99,248520,116.0,99.0,93.3,61.8,5137,3260,16,50,0,-25.1,0.0
